start	11	2020	1	3	6
	1730	635	63.280996	-30.421833	1.010749e+05	1.169156e+01	2020	1	17	12
	1728	631	62.999747	-30.796832	1.012633e+05	1.255433e+01	2020	1	17	18
	1729	620	63.140372	-31.828081	1.012194e+05	1.193337e+01	2020	1	18	0
	1733	610	63.702871	-32.765579	1.014457e+05	1.167791e+01	2020	1	18	6
	1737	605	64.265370	-33.234329	1.014141e+05	1.024844e+01	2020	1	18	12
	1741	604	64.827870	-33.328079	1.015987e+05	1.007353e+01	2020	1	18	18
start	23	2020	1	10	0
	2215	1042	131.484050	7.734364	1.003645e+05	1.503156e+01	2020	1	10	0
	2203	1042	129.796552	7.734364	1.001743e+05	1.508559e+01	2020	1	10	6
	2198	1039	129.093428	7.453115	1.001749e+05	1.649645e+01	2020	1	10	12
	2198	1041	129.093428	7.640614	1.000698e+05	1.541065e+01	2020	1	10	18
	2186	1056	127.405930	9.046862	1.000961e+05	1.603781e+01	2020	1	11	0
	2187	1071	127.546555	10.453110	9.980103e+04	1.632843e+01	2020	1	11	6
	2184	1082	127.124680	11.484359	9.971343e+04	1.861649e+01	2020	1	11	12
	2178	1093	126.280931	12.515608	9.961149e+04	1.760207e+01	2020	1	11	18
	2175	1099	125.859056	13.078107	9.965721e+04	2.105194e+01	2020	1	12	0
	2173	1111	125.577807	14.203105	9.960723e+04	2.218893e+01	2020	1	12	6
	2171	1114	125.296557	14.484355	9.972949e+04	2.069777e+01	2020	1	12	12
	2169	1118	125.015307	14.859354	9.976733e+04	2.460851e+01	2020	1	12	18
	2169	1128	125.015307	15.796853	9.988627e+04	2.706836e+01	2020	1	13	0
	2165	1134	124.452808	16.359352	9.986698e+04	2.418485e+01	2020	1	13	6
	2169	1138	125.015307	16.734352	1.000404e+05	2.404500e+01	2020	1	13	12
	2168	1146	124.874682	17.484351	1.000081e+05	2.229551e+01	2020	1	13	18
	2172	1158	125.437182	18.609349	1.001138e+05	2.249001e+01	2020	1	14	0
	2177	1168	126.140306	19.546848	9.996033e+04	1.943918e+01	2020	1	14	6
	2187	1174	127.546555	20.109347	1.000733e+05	2.407821e+01	2020	1	14	12
	2196	1178	128.812178	20.484347	1.002038e+05	2.502212e+01	2020	1	14	18
	2207	1180	130.359052	20.671846	1.005221e+05	2.294883e+01	2020	1	15	0
	2216	1175	131.624675	20.203097	1.005979e+05	2.063990e+01	2020	1	15	6
	2224	1169	132.749674	19.640598	1.008414e+05	1.995761e+01	2020	1	15	12
start	13	2020	1	12	18
	9	1224	-178.734376	24.796841	1.005843e+05	1.828526e+01	2020	1	12	18
	7	1247	-179.015626	26.953088	1.005749e+05	1.933950e+01	2020	1	13	0
	19	1266	-177.328128	28.734335	1.002663e+05	1.998159e+01	2020	1	13	6
	24	1289	-176.625004	30.890582	1.003349e+05	2.138352e+01	2020	1	13	12
	25	1312	-176.484379	33.046829	1.001710e+05	2.213805e+01	2020	1	13	18
	21	1326	-177.046878	34.359327	1.001642e+05	2.446526e+01	2020	1	14	0
	10	1332	-178.593751	34.921826	9.974692e+04	2.486529e+01	2020	1	14	6
	6	1338	-179.156251	35.484326	9.981287e+04	2.427648e+01	2020	1	14	12
	3	1337	-179.578125	35.390576	9.968741e+04	2.618544e+01	2020	1	14	18
	5	1345	-179.296876	36.140575	9.971848e+04	2.614223e+01	2020	1	15	0
	9	1353	-178.734376	36.890574	9.967253e+04	2.439190e+01	2020	1	15	6
	19	1373	-177.328128	38.765571	9.993051e+04	2.242433e+01	2020	1	15	12
	31	1392	-175.640630	40.546819	1.001294e+05	2.069824e+01	2020	1	15	18
start	21	2020	1	13	18
	2394	849	156.655899	-10.359361	1.001219e+05	1.276098e+01	2020	1	13	18
	2398	855	157.218399	-9.796861	1.002725e+05	1.486728e+01	2020	1	14	0
	2407	852	158.484022	-10.078111	9.986266e+04	1.608248e+01	2020	1	14	6
	2414	845	159.468396	-10.734360	9.986267e+04	2.080066e+01	2020	1	14	12
	2422	837	160.593395	-11.484359	9.975949e+04	2.352287e+01	2020	1	14	18
	2429	822	161.577769	-12.890607	9.987088e+04	1.998018e+01	2020	1	15	0
	2431	811	161.859019	-13.921856	9.951086e+04	2.162402e+01	2020	1	15	6
	2431	802	161.859019	-14.765604	9.958634e+04	2.215320e+01	2020	1	15	12
	2433	792	162.140268	-15.703103	9.922590e+04	2.387875e+01	2020	1	15	18
	2433	785	162.140268	-16.359352	9.938008e+04	2.493075e+01	2020	1	16	0
	2434	781	162.280893	-16.734352	9.932959e+04	2.291912e+01	2020	1	16	6
	2434	779	162.280893	-16.921851	9.963038e+04	2.015467e+01	2020	1	16	12
	2433	777	162.140268	-17.109351	9.952080e+04	1.610764e+01	2020	1	16	18
	2431	775	161.859019	-17.296851	9.976297e+04	1.430861e+01	2020	1	17	0
	2432	778	161.999644	-17.015601	9.958915e+04	1.337545e+01	2020	1	17	6
	2437	778	162.702768	-17.015601	9.980152e+04	1.437461e+01	2020	1	17	12
	2441	773	163.265267	-17.484351	9.959506e+04	1.302256e+01	2020	1	17	18
	2444	769	163.687142	-17.859350	9.982199e+04	1.231334e+01	2020	1	18	0
	2449	766	164.390266	-18.140600	9.968090e+04	1.581085e+01	2020	1	18	6
	2456	760	165.374640	-18.703099	9.997267e+04	1.453373e+01	2020	1	18	12
	2460	752	165.937140	-19.453098	9.989378e+04	1.475481e+01	2020	1	18	18
start	70	2020	1	15	0
	1679	845	56.109129	-10.734360	1.006590e+05	1.353530e+01	2020	1	15	0
	1679	844	56.109129	-10.828110	1.007974e+05	1.371940e+01	2020	1	15	6
	1679	847	56.109129	-10.546860	1.005270e+05	1.285150e+01	2020	1	15	12
	1679	853	56.109129	-9.984361	1.006869e+05	1.377305e+01	2020	1	15	18
	1684	862	56.812253	-9.140612	1.004488e+05	1.347909e+01	2020	1	16	0
	1687	865	57.234128	-8.859363	1.006377e+05	1.212802e+01	2020	1	16	6
	1693	867	58.077877	-8.671863	1.003648e+05	1.395577e+01	2020	1	16	12
	1699	863	58.921626	-9.046862	1.005631e+05	1.156165e+01	2020	1	16	18
	1697	864	58.640376	-8.953113	1.003557e+05	1.154989e+01	2020	1	17	0
	1697	866	58.640376	-8.765613	1.005406e+05	1.301546e+01	2020	1	17	6
	1699	862	58.921626	-9.140612	1.002920e+05	1.241128e+01	2020	1	17	12
	1699	862	58.921626	-9.140612	1.004355e+05	1.467840e+01	2020	1	17	18
	1697	862	58.640376	-9.140612	1.001489e+05	1.483905e+01	2020	1	18	0
	1700	862	59.062251	-9.140612	1.003103e+05	1.735362e+01	2020	1	18	6
	1700	857	59.062251	-9.609362	9.998903e+04	1.743053e+01	2020	1	18	12
	1697	860	58.640376	-9.328112	9.996752e+04	2.263997e+01	2020	1	18	18
	1700	857	59.062251	-9.609362	9.958098e+04	2.039302e+01	2020	1	19	0
	1702	857	59.343501	-9.609362	9.966857e+04	2.492260e+01	2020	1	19	6
	1707	848	60.046625	-10.453110	9.939345e+04	2.373477e+01	2020	1	19	12
	1707	838	60.046625	-11.390609	9.959149e+04	2.231374e+01	2020	1	19	18
	1700	829	59.062251	-12.234358	9.941296e+04	2.214627e+01	2020	1	20	0
	1693	825	58.077877	-12.609357	9.955431e+04	2.213672e+01	2020	1	20	6
	1680	821	56.249754	-12.984357	9.903347e+04	2.881459e+01	2020	1	20	12
	1676	821	55.687254	-12.984357	9.897894e+04	3.071071e+01	2020	1	20	18
	1672	820	55.124755	-13.078107	9.893641e+04	2.921380e+01	2020	1	21	0
	1667	819	54.421631	-13.171857	9.903717e+04	3.118855e+01	2020	1	21	6
	1663	817	53.859131	-13.359356	9.857105e+04	3.599123e+01	2020	1	21	12
	1658	817	53.156007	-13.359356	9.841741e+04	3.343938e+01	2020	1	21	18
	1653	818	52.452883	-13.265607	9.796316e+04	3.417387e+01	2020	1	22	0
	1650	821	52.031008	-12.984357	9.758375e+04	3.603536e+01	2020	1	22	6
	1647	819	51.609134	-13.171857	9.670931e+04	4.073407e+01	2020	1	22	12
	1646	816	51.468509	-13.453106	9.629276e+04	4.578604e+01	2020	1	22	18
	1642	813	50.906009	-13.734356	9.543515e+04	4.955393e+01	2020	1	23	0
	1639	810	50.484135	-14.015606	9.540125e+04	5.155432e+01	2020	1	23	6
	1638	809	50.343510	-14.109355	9.567962e+04	4.610947e+01	2020	1	23	12
	1636	805	50.062260	-14.484355	9.724738e+04	3.833667e+01	2020	1	23	18
	1631	801	49.359136	-14.859354	9.851218e+04	2.932712e+01	2020	1	24	0
	1624	796	48.374762	-15.328104	9.913404e+04	2.514267e+01	2020	1	24	6
	1619	798	47.671638	-15.140604	9.907654e+04	2.281143e+01	2020	1	24	12
	1621	796	47.952887	-15.328104	9.920343e+04	2.675469e+01	2020	1	24	18
	1614	783	46.968513	-16.546852	9.935934e+04	1.755422e+01	2020	1	25	0
	1612	788	46.687264	-16.078103	9.973957e+04	2.263555e+01	2020	1	25	6
	1613	782	46.827889	-16.640602	9.970428e+04	1.950413e+01	2020	1	25	12
	1611	778	46.546639	-17.015601	9.985918e+04	2.156317e+01	2020	1	25	18
	1603	751	45.421640	-19.546848	1.000337e+05	1.994140e+01	2020	1	26	0
	1594	775	44.156016	-17.296851	1.001985e+05	1.714997e+01	2020	1	26	6
	1597	747	44.577891	-19.921847	1.000196e+05	1.362862e+01	2020	1	26	12
	1625	740	48.515387	-20.578096	1.001976e+05	2.139658e+01	2020	1	26	18
	1626	741	48.656012	-20.484347	1.000032e+05	2.010089e+01	2020	1	27	0
	1632	736	49.499761	-20.953096	1.001439e+05	1.873059e+01	2020	1	27	6
	1640	728	50.624760	-21.703095	9.995973e+04	1.986425e+01	2020	1	27	12
	1649	710	51.890383	-23.390592	1.000906e+05	2.265898e+01	2020	1	27	18
	1648	710	51.749758	-23.390592	9.983030e+04	2.229916e+01	2020	1	28	0
	1654	705	52.593508	-23.859342	9.987571e+04	2.282448e+01	2020	1	28	6
	1652	696	52.312258	-24.703091	9.967202e+04	2.362759e+01	2020	1	28	12
	1654	692	52.593508	-25.078090	9.981096e+04	2.158931e+01	2020	1	28	18
	1647	694	51.609134	-24.890590	9.982219e+04	1.922274e+01	2020	1	29	0
	1646	698	51.468509	-24.515591	9.995716e+04	1.573723e+01	2020	1	29	6
	1647	699	51.609134	-24.421841	9.986715e+04	1.659481e+01	2020	1	29	12
	1647	702	51.609134	-24.140591	1.000320e+05	1.550543e+01	2020	1	29	18
	1647	700	51.609134	-24.328091	9.998105e+04	1.830751e+01	2020	1	30	0
	1642	696	50.906009	-24.703091	1.001308e+05	1.742386e+01	2020	1	30	6
	1643	700	51.046634	-24.328091	1.000758e+05	1.627923e+01	2020	1	30	12
	1642	703	50.906009	-24.046842	1.002326e+05	1.633800e+01	2020	1	30	18
	1637	706	50.202885	-23.765592	1.001831e+05	1.461255e+01	2020	1	31	0
	1636	711	50.062260	-23.296843	1.003543e+05	1.505020e+01	2020	1	31	6
	1636	715	50.062260	-22.921843	1.003133e+05	1.483291e+01	2020	1	31	12
	1631	709	49.359136	-23.484342	1.004999e+05	1.481165e+01	2020	1	31	18
	1625	710	48.515387	-23.390592	1.004370e+05	1.962044e+01	2020	2	1	0
	1625	708	48.515387	-23.578092	1.006510e+05	1.778925e+01	2020	2	1	6
start	110	2020	1	18	18
	1791	833	71.859113	-11.859359	1.008611e+05	1.125133e+01	2020	1	18	18
	1784	844	70.874739	-10.828110	1.005764e+05	1.318668e+01	2020	1	19	0
	1789	849	71.577863	-10.359361	1.007021e+05	1.582857e+01	2020	1	19	6
	1791	845	71.859113	-10.734360	1.004252e+05	1.767650e+01	2020	1	19	12
	1792	847	71.999737	-10.546860	1.006622e+05	1.658175e+01	2020	1	19	18
	1790	851	71.718488	-10.171861	1.003570e+05	1.828443e+01	2020	1	20	0
	1797	861	72.702862	-9.234362	1.004330e+05	2.572123e+01	2020	1	20	6
	1805	867	73.827860	-8.671863	1.000310e+05	2.553442e+01	2020	1	20	12
	1810	870	74.530985	-8.390613	1.002909e+05	2.496222e+01	2020	1	20	18
	1819	875	75.796608	-7.921864	9.998295e+04	2.401271e+01	2020	1	21	0
	1826	877	76.780982	-7.734364	1.001153e+05	2.411227e+01	2020	1	21	6
	1833	875	77.765356	-7.921864	9.971369e+04	2.561833e+01	2020	1	21	12
	1838	871	78.468481	-8.296863	1.000521e+05	2.539732e+01	2020	1	21	18
	1843	866	79.171605	-8.765613	9.978002e+04	2.333093e+01	2020	1	22	0
	1849	861	80.015354	-9.234362	9.996120e+04	2.294441e+01	2020	1	22	6
	1852	852	80.437229	-10.078111	9.962596e+04	2.160377e+01	2020	1	22	12
	1854	844	80.718478	-10.828110	9.983448e+04	2.041807e+01	2020	1	22	18
	1853	835	80.577853	-11.671859	9.962420e+04	2.412642e+01	2020	1	23	0
	1852	833	80.437229	-11.859359	9.956516e+04	2.369527e+01	2020	1	23	6
	1850	833	80.155979	-11.859359	9.942791e+04	2.105796e+01	2020	1	23	12
	1852	835	80.437229	-11.671859	9.968684e+04	1.883832e+01	2020	1	23	18
	1851	832	80.296604	-11.953108	9.927368e+04	2.367035e+01	2020	1	24	0
	1850	831	80.155979	-12.046858	9.937155e+04	2.079435e+01	2020	1	24	6
	1849	829	80.015354	-12.234358	9.904471e+04	2.754483e+01	2020	1	24	12
	1847	830	79.734104	-12.140608	9.931380e+04	2.721708e+01	2020	1	24	18
	1845	829	79.452855	-12.234358	9.921446e+04	2.646195e+01	2020	1	25	0
	1843	829	79.171605	-12.234358	9.940245e+04	2.640381e+01	2020	1	25	6
	1843	828	79.171605	-12.328108	9.926022e+04	2.571245e+01	2020	1	25	12
	1845	827	79.452855	-12.421858	9.964192e+04	2.891067e+01	2020	1	25	18
	1844	825	79.312230	-12.609357	9.948007e+04	2.430757e+01	2020	1	26	0
	1846	827	79.593479	-12.421858	9.974748e+04	2.032942e+01	2020	1	26	6
	1842	827	79.030980	-12.421858	9.953109e+04	2.142087e+01	2020	1	26	12
	1842	831	79.030980	-12.046858	9.980667e+04	2.258609e+01	2020	1	26	18
	1841	832	78.890355	-11.953108	9.959695e+04	2.904988e+01	2020	1	27	0
	1840	833	78.749730	-11.859359	9.998518e+04	2.493613e+01	2020	1	27	6
	1839	833	78.609106	-11.859359	9.984286e+04	2.406526e+01	2020	1	27	12
	1841	835	78.890355	-11.671859	1.001547e+05	2.110447e+01	2020	1	27	18
	1839	839	78.609106	-11.296859	9.996674e+04	2.128856e+01	2020	1	28	0
	1839	839	78.609106	-11.296859	1.001938e+05	1.978651e+01	2020	1	28	6
	1841	842	78.890355	-11.015610	9.990406e+04	2.053542e+01	2020	1	28	12
	1839	843	78.609106	-10.921860	1.001691e+05	2.008744e+01	2020	1	28	18
	1842	843	79.030980	-10.921860	1.000160e+05	2.375589e+01	2020	1	29	0
	1845	848	79.452855	-10.453110	1.002149e+05	2.003980e+01	2020	1	29	6
	1853	846	80.577853	-10.640610	9.993251e+04	1.852433e+01	2020	1	29	12
	1856	848	80.999728	-10.453110	1.002100e+05	1.888012e+01	2020	1	29	18
	1862	850	81.843477	-10.265611	9.991616e+04	2.373614e+01	2020	1	30	0
	1870	847	82.968476	-10.546860	1.000380e+05	2.184413e+01	2020	1	30	6
	1874	849	83.530975	-10.359361	9.974880e+04	2.140999e+01	2020	1	30	12
	1879	848	84.234100	-10.453110	9.978432e+04	2.362537e+01	2020	1	30	18
	1883	848	84.796599	-10.453110	9.929571e+04	2.771284e+01	2020	1	31	0
	1887	845	85.359098	-10.734360	9.928996e+04	3.002334e+01	2020	1	31	6
	1891	842	85.921598	-11.015610	9.885148e+04	3.300813e+01	2020	1	31	12
	1892	839	86.062223	-11.296859	9.893659e+04	3.228200e+01	2020	1	31	18
	1893	836	86.202848	-11.578109	9.848163e+04	3.490297e+01	2020	2	1	0
	1893	833	86.202848	-11.859359	9.832284e+04	3.621808e+01	2020	2	1	6
	1894	833	86.343472	-11.859359	9.822173e+04	3.704409e+01	2020	2	1	12
	1895	831	86.484097	-12.046858	9.814784e+04	3.380494e+01	2020	2	1	18
	1898	831	86.905972	-12.046858	9.753245e+04	3.764980e+01	2020	2	2	0
	1900	831	87.187222	-12.046858	9.721503e+04	3.991016e+01	2020	2	2	6
	1903	832	87.609096	-11.953108	9.666071e+04	4.150695e+01	2020	2	2	12
	1909	833	88.452845	-11.859359	9.696798e+04	4.422138e+01	2020	2	2	18
	1915	831	89.296594	-12.046858	9.674028e+04	4.324450e+01	2020	2	3	0
	1922	830	90.280968	-12.140608	9.656477e+04	4.589654e+01	2020	2	3	6
	1928	828	91.124717	-12.328108	9.571374e+04	4.889944e+01	2020	2	3	12
	1933	827	91.827842	-12.421858	9.558699e+04	4.950787e+01	2020	2	3	18
	1938	824	92.530966	-12.703107	9.494395e+04	4.796956e+01	2020	2	4	0
	1943	820	93.234090	-13.078107	9.493988e+04	5.201749e+01	2020	2	4	6
	1946	816	93.655965	-13.453106	9.461770e+04	5.312751e+01	2020	2	4	12
	1948	812	93.937215	-13.828106	9.477634e+04	5.620838e+01	2020	2	4	18
	1949	807	94.077839	-14.296855	9.455902e+04	5.405156e+01	2020	2	5	0
	1948	802	93.937215	-14.765604	9.495551e+04	5.078308e+01	2020	2	5	6
	1946	798	93.655965	-15.140604	9.498004e+04	4.900182e+01	2020	2	5	12
	1943	794	93.234090	-15.515603	9.570557e+04	4.640449e+01	2020	2	5	18
	1937	788	92.390341	-16.078103	9.585524e+04	4.465052e+01	2020	2	6	0
	1931	785	91.546592	-16.359352	9.628758e+04	4.204905e+01	2020	2	6	6
	1924	779	90.562218	-16.921851	9.618605e+04	4.088728e+01	2020	2	6	12
	1917	774	89.577844	-17.390601	9.650938e+04	4.151948e+01	2020	2	6	18
	1909	768	88.452845	-17.953100	9.656244e+04	4.055069e+01	2020	2	7	0
	1899	764	87.046597	-18.328100	9.713435e+04	3.975197e+01	2020	2	7	6
	1891	760	85.921598	-18.703099	9.706876e+04	4.193867e+01	2020	2	7	12
	1882	755	84.655974	-19.171848	9.762392e+04	3.782697e+01	2020	2	7	18
	1872	752	83.249726	-19.453098	9.766263e+04	3.860933e+01	2020	2	8	0
	1862	749	81.843477	-19.734348	9.806530e+04	3.531554e+01	2020	2	8	6
	1853	745	80.577853	-20.109347	9.818779e+04	3.711523e+01	2020	2	8	12
	1844	744	79.312230	-20.203097	9.876210e+04	3.316539e+01	2020	2	8	18
	1834	739	77.905981	-20.671846	9.854473e+04	3.365439e+01	2020	2	9	0
	1822	736	76.218483	-20.953096	9.883225e+04	3.185918e+01	2020	2	9	6
	1812	734	74.812234	-21.140596	9.880679e+04	3.153549e+01	2020	2	9	12
	1802	731	73.405986	-21.421845	9.888667e+04	2.990857e+01	2020	2	9	18
	1793	725	72.140362	-21.984344	9.878649e+04	3.128532e+01	2020	2	10	0
	1783	722	70.734114	-22.265594	9.910612e+04	3.258493e+01	2020	2	10	6
	1775	716	69.609115	-22.828093	9.906227e+04	3.348345e+01	2020	2	10	12
	1767	711	68.484116	-23.296843	9.950595e+04	3.022330e+01	2020	2	10	18
	1759	705	67.359117	-23.859342	9.953957e+04	3.268038e+01	2020	2	11	0
	1753	697	66.515368	-24.609341	9.977165e+04	3.085660e+01	2020	2	11	6
	1748	688	65.812244	-25.453090	9.973504e+04	2.726309e+01	2020	2	11	12
	1745	684	65.390369	-25.828089	9.990623e+04	2.700037e+01	2020	2	11	18
	1742	677	64.968495	-26.484338	9.984953e+04	2.614585e+01	2020	2	12	0
	1741	666	64.827870	-27.515587	9.988591e+04	3.236523e+01	2020	2	12	6
	1741	654	64.827870	-28.640585	9.974067e+04	3.192818e+01	2020	2	12	12
	1737	643	64.265370	-29.671834	9.978120e+04	2.792060e+01	2020	2	12	18
	1730	635	63.280996	-30.421833	9.976615e+04	2.544958e+01	2020	2	13	0
	1725	628	62.577872	-31.078082	9.995082e+04	2.613912e+01	2020	2	13	6
	1723	620	62.296623	-31.828081	9.980453e+04	2.531195e+01	2020	2	13	12
	1721	607	62.015373	-33.046829	9.990501e+04	2.737963e+01	2020	2	13	18
	1716	590	61.312249	-34.640577	9.967027e+04	2.778100e+01	2020	2	14	0
	1714	572	61.030999	-36.328075	9.975316e+04	2.536708e+01	2020	2	14	6
