,TID,lon,lat,ISOTIME,MSLP,WS,Short_Label,Full_Name,Tropical_System,Transition_Zone,Track_Info,LPSAREA
17002,834,122.132812,-39.609375,2020-08-26 06:00:00,100518.3,13.54009,DSE,Extratropical Disturbance,0.0,0.0,Track_SS(STLC),2439391
17003,834,124.804688,-39.609375,2020-08-26 12:00:00,100639.2,13.57685,DSE,Extratropical Disturbance,0.0,0.0,Track_SS(STLC),3562515
17004,834,126.351563,-38.953125,2020-08-26 18:00:00,100472.4,16.31861,DSE,Extratropical Disturbance,0.0,0.0,Track_SS(STLC),3758804
17005,834,128.320312,-39.140625,2020-08-27 00:00:00,100367.9,13.8634,DSE,Extratropical Disturbance,0.0,0.0,Track_SS(STLC),3764025
17006,834,131.132812,-39.515625,2020-08-27 06:00:00,100056.5,15.30455,DSE,Extratropical Disturbance,0.0,0.0,Track_SS(STLC),2919038
17007,834,133.804688,-39.234375,2020-08-27 12:00:00,100119.2,16.35899,EX,Extratropical Cyclone,0.0,0.0,Track_SS(STLC),2954826
17008,834,138.445312,-39.890625,2020-08-27 18:00:00,100248.3,17.56969,DSE,Extratropical Disturbance,0.0,0.0,Track_SS(STLC),2874340
17009,834,138.867188,-37.640625,2020-08-28 00:00:00,100591.8,17.73771,DSE,Extratropical Disturbance,0.0,0.0,Track_SS(STLC),2670286
17010,834,139.851563,-36.796875,2020-08-28 06:00:00,100740.3,16.43463,EX,Extratropical Cyclone,0.0,0.0,Track_SS(STLC),3699913
17011,834,144.351562,-35.671875,2020-08-28 18:00:00,101084.8,9.19686,EX,Extratropical Cyclone,0.0,0.0,Track_SS(STLC),583330
17012,834,147.585938,-35.203125,2020-08-29 00:00:00,101243.2,6.266822,EX,Extratropical Cyclone,0.0,0.0,Track_SS(STLC),393012
17013,834,150.117188,-36.984375,2020-08-29 06:00:00,100681.8,16.16002,EX,Extratropical Cyclone,0.0,0.0,Track_SS(STLC),477346
17014,834,150.960938,-37.546875,2020-08-29 12:00:00,100335.4,18.88225,SC,Subtropical Cyclone,0.0,0.0,Track_SS(STLC),1180190
17015,834,153.351562,-37.921875,2020-08-29 18:00:00,99967.55,24.12324,SC,Subtropical Cyclone,0.0,0.0,Track_SS(STLC),2394186
17016,834,155.179688,-38.953125,2020-08-30 00:00:00,100051.6,17.67382,SC,Subtropical Cyclone,0.0,0.0,Track_SS(STLC),3495700
17017,834,157.992188,-39.515625,2020-08-30 06:00:00,99914.87,17.34563,SC,Subtropical Cyclone,0.0,0.0,Track_SS(STLC),5750660
17018,834,161.367188,-39.609375,2020-08-30 12:00:00,99998.45,16.65308,DSE,Extratropical Disturbance,0.0,0.0,Track_SS(STLC),5103846
17019,834,166.992188,-39.703125,2020-08-30 18:00:00,99793.42,15.87141,DSE,Extratropical Disturbance,0.0,0.0,Track_SS(STLC),4072053
17020,834,170.367187,-39.890625,2020-08-31 00:00:00,99954.41,15.51737,DSE,Extratropical Disturbance,0.0,0.0,Track_SS(STLC),3890332
17021,834,176.273438,-39.890625,2020-08-31 06:00:00,99976.48,12.74874,DSE,Extratropical Disturbance,0.0,0.0,Track_SS(STLC),3869101
17022,834,176.273438,-39.796875,2020-08-31 12:00:00,100224.0,13.48239,DSE,Extratropical Disturbance,0.0,0.0,Track_SS(STLC),3683156
17023,834,176.132812,-39.890625,2020-08-31 18:00:00,100426.9,14.22016,EX,Extratropical Cyclone,0.0,0.0,Track_SS(STLC),4222834
17024,834,171.492188,-39.890625,2020-09-01 06:00:00,100798.7,15.58381,EX,Extratropical Cyclone,0.0,0.0,Track_SS(STLC),812762
17025,834,171.070312,-38.953125,2020-09-01 12:00:00,101381.2,14.04519,SS(STLC),Subtropical Tropical-like Cyclone (Subtropical Storm),0.0,0.0,Track_SS(STLC),37475
17026,834,170.789063,-37.453125,2020-09-01 18:00:00,101674.6,13.91909,EX,Extratropical Cyclone,0.0,0.0,Track_SS(STLC),0
17027,835,248.835938,25.921875,2020-08-23 06:00:00,100967.4,14.69,DOTHL,Deep (Orographic) Thermal Low,1.0,0.0,Track,0
17028,835,248.835938,25.921875,2020-08-23 12:00:00,100954.6,15.79193,DOTHL,Deep (Orographic) Thermal Low,1.0,0.0,Track,0
17029,835,248.695313,25.921875,2020-08-23 18:00:00,101054.2,11.21631,DOTHL,Deep (Orographic) Thermal Low,1.0,0.0,Track,0
17030,835,255.726562,24.328125,2020-08-24 00:00:00,100608.8,7.810846,HATHL,High-altitude Thermal Low,1.0,1.0,Track,0
17031,835,257.132812,24.796875,2020-08-24 06:00:00,100994.1,7.450753,HATHL,High-altitude Thermal Low,1.0,1.0,Track,0
17032,835,257.132812,25.453125,2020-08-24 12:00:00,101070.1,5.433301,THL,Thermal Low,1.0,1.0,Track,0
17033,835,257.273438,24.140625,2020-08-24 18:00:00,101037.1,5.546758,HATHL,High-altitude Thermal Low,1.0,1.0,Track,0
17034,835,255.304688,24.328125,2020-08-25 00:00:00,100724.9,10.14894,HATHL,High-altitude Thermal Low,1.0,1.0,Track,0
17035,835,257.273438,25.734375,2020-08-25 06:00:00,101115.5,5.561191,DOTHL,Deep (Orographic) Thermal Low,1.0,1.0,Track,0
17036,835,255.867188,18.421875,2020-08-25 12:00:00,101061.6,9.959641,DST,Tropical Disturbance,1.0,0.0,Track,0
17037,836,6.398438,23.578125,2020-08-23 12:00:00,100632.9,7.655734,HATHL,High-altitude Thermal Low,1.0,1.0,Track,0
17038,836,6.820312,22.453125,2020-08-24 00:00:00,100631.2,10.33331,THL,Thermal Low,1.0,1.0,Track,76158
17039,836,6.679688,21.890625,2020-08-24 06:00:00,100624.3,11.56494,DOTHL,Deep (Orographic) Thermal Low,1.0,1.0,Track,106944
17040,836,5.695313,23.109375,2020-08-24 12:00:00,100365.8,10.21343,HATHL,High-altitude Thermal Low,1.0,1.0,Track,0
17041,836,5.132812,22.359375,2020-08-24 18:00:00,100203.6,9.253436,THL,Thermal Low,1.0,1.0,Track,0
17042,836,4.710938,22.359375,2020-08-25 00:00:00,100389.3,13.92459,THL,Thermal Low,1.0,1.0,Track,542206
17043,836,5.554688,23.203125,2020-08-25 12:00:00,100466.0,9.779138,HATHL,High-altitude Thermal Low,1.0,1.0,Track,0
17044,836,0.070312,22.171875,2020-08-25 18:00:00,100332.9,8.702394,DSD,Dry Disturbance,1.0,1.0,Track,0
17045,836,0.070312,22.734375,2020-08-26 00:00:00,100467.7,16.39776,THL,Thermal Low,1.0,1.0,Track,98146
17046,836,359.226563,23.109375,2020-08-26 06:00:00,100572.1,11.56108,THL,Thermal Low,1.0,1.0,Track,198901
17047,836,359.367188,22.734375,2020-08-26 12:00:00,100608.9,11.84579,THL,Thermal Low,1.0,1.0,Track,0
17048,836,357.960938,21.890625,2020-08-26 18:00:00,100427.6,8.760478,THL,Thermal Low,0.0,0.0,Track,37620
17049,836,356.414062,22.546875,2020-08-27 00:00:00,100655.1,16.90169,THL,Thermal Low,0.0,0.0,Track,63453
17050,836,353.039062,22.828125,2020-08-27 12:00:00,100873.2,20.5258,THL,Thermal Low,0.0,0.0,Track,0
17051,837,140.554688,24.046875,2020-08-23 12:00:00,99925.87,19.67692,TD,Tropical Depression,1.0,0.0,Track_TC,451401
17052,837,140.132812,23.578125,2020-08-23 18:00:00,99694.5,21.15442,TC,Tropical Cyclone,1.0,0.0,Track_TC,2887468
17053,837,140.554688,25.078125,2020-08-24 00:00:00,99955.18,20.80981,TC,Tropical Cyclone,1.0,0.0,Track_TC,2826025
17054,837,141.960938,24.984375,2020-08-24 06:00:00,99827.73,25.6919,TC,Tropical Cyclone,1.0,0.0,Track_TC,2701674
17055,837,145.617188,25.828125,2020-08-24 12:00:00,100150.8,19.01034,TLO,Tropical Low,1.0,0.0,Track_TC,3642513
17056,837,144.773438,25.828125,2020-08-24 18:00:00,99702.59,20.7782,TD,Tropical Depression,1.0,0.0,Track_TC,3569466
17057,837,144.210938,25.828125,2020-08-25 00:00:00,99239.52,24.0091,TC,Tropical Cyclone,1.0,0.0,Track_TC,4123574
17058,837,142.945312,25.453125,2020-08-25 06:00:00,97622.38,38.57783,TC,Tropical Cyclone,1.0,0.0,Track_TC,4003724
17059,837,142.242188,25.546875,2020-08-25 12:00:00,97044.1,38.46396,TC,Tropical Cyclone,1.0,0.0,Track_TC,3487967
17060,837,141.257812,25.921875,2020-08-25 18:00:00,96421.85,32.97306,TC,Tropical Cyclone,1.0,0.0,Track_TC,3214557
17061,837,139.710938,25.921875,2020-08-26 00:00:00,97567.73,28.98739,TC,Tropical Cyclone,1.0,0.0,Track_TC,3174816
17062,837,137.742188,25.921875,2020-08-26 06:00:00,98105.86,20.90058,TC,Tropical Cyclone,1.0,0.0,Track_TC,3927774
17063,837,135.773438,25.921875,2020-08-26 12:00:00,98459.13,20.37976,TC,Tropical Cyclone,1.0,0.0,Track_TC,4226199
17064,837,134.085938,25.921875,2020-08-26 18:00:00,98512.14,19.05,DST,Tropical Disturbance,1.0,0.0,Track_TC,4951194
17065,837,132.820312,25.921875,2020-08-27 00:00:00,99014.44,17.5664,DST,Tropical Disturbance,1.0,0.0,Track_TC,4643653
17066,837,130.710938,25.921875,2020-08-27 06:00:00,99175.52,15.63012,DST,Tropical Disturbance,1.0,0.0,Track_TC,4849190
17067,837,128.882812,25.921875,2020-08-27 12:00:00,99613.34,14.18572,TD,Tropical Depression,1.0,0.0,Track_TC,3675811
17068,837,126.773438,25.921875,2020-08-27 18:00:00,99745.62,12.78636,TD,Tropical Depression,1.0,0.0,Track_TC,3580948
17069,838,20.179688,-26.859375,2020-08-23 18:00:00,101241.1,9.04642,THL,Thermal Low,0.0,0.0,Track,0
17070,838,21.726562,-26.953125,2020-08-24 00:00:00,101317.7,6.720089,THL,Thermal Low,0.0,0.0,Track,0
17071,838,21.445312,-26.859375,2020-08-24 06:00:00,101468.8,5.633661,THL,Thermal Low,0.0,0.0,Track,0
17072,838,17.367188,-22.828125,2020-08-24 12:00:00,101094.9,9.001879,HATHL,High-altitude Thermal Low,0.0,0.0,Track,0
17073,838,20.039063,-26.109375,2020-08-24 18:00:00,101098.9,7.267026,THL,Thermal Low,0.0,0.0,Track,0
17074,838,21.445312,-26.953125,2020-08-25 00:00:00,101167.1,6.059078,THL,Thermal Low,0.0,0.0,Track,0
17075,838,21.023438,-27.796875,2020-08-25 06:00:00,101257.6,6.293986,THL,Thermal Low,0.0,0.0,Track,0
17076,838,24.960938,-31.359375,2020-08-25 12:00:00,100875.8,18.05032,HATHL,High-altitude Thermal Low,0.0,0.0,Track,0
17077,838,30.164062,-31.078125,2020-08-25 18:00:00,100983.9,12.58021,THL,Thermal Low,0.0,0.0,Track,0
17078,838,32.554688,-31.265625,2020-08-26 00:00:00,100841.8,15.33176,DSD,Dry Disturbance,0.0,0.0,Track,40988
17079,838,31.148438,-26.203125,2020-08-26 12:00:00,101049.1,11.21942,THL,Thermal Low,0.0,0.0,Track,0
17080,839,218.320312,-39.890625,2020-08-24 12:00:00,98592.05,18.33208,EX,Extratropical Cyclone,0.0,0.0,Track,0
17081,839,217.335937,-39.890625,2020-08-25 00:00:00,98649.68,18.09434,EX,Extratropical Cyclone,0.0,0.0,Track,12056730
17082,839,217.757813,-39.890625,2020-08-25 06:00:00,98672.05,17.42359,EX,Extratropical Cyclone,0.0,0.0,Track,4311530
17083,839,218.039062,-39.890625,2020-08-25 12:00:00,98473.52,16.3826,EX,Extratropical Cyclone,0.0,0.0,Track,5216719
17084,839,219.304688,-39.890625,2020-08-25 18:00:00,98484.4,14.46596,EX,Extratropical Cyclone,0.0,0.0,Track,4042137
17085,839,220.429688,-39.890625,2020-08-26 00:00:00,98334.82,14.24341,EX,Extratropical Cyclone,0.0,0.0,Track,4160791
17086,839,222.257813,-39.890625,2020-08-26 06:00:00,98673.88,12.42731,EX,Extratropical Cyclone,0.0,0.0,Track,0
17087,839,227.179688,-39.890625,2020-08-26 18:00:00,99065.53,12.58026,DSE,Extratropical Disturbance,0.0,0.0,Track,10668480
17088,839,229.007812,-39.890625,2020-08-27 00:00:00,99042.53,9.13609,DSE,Extratropical Disturbance,0.0,0.0,Track,2788816
17089,839,232.101563,-39.890625,2020-08-27 12:00:00,99309.3,11.64009,EX,Extratropical Cyclone,0.0,0.0,Track,2401538
17090,839,234.070312,-39.890625,2020-08-27 18:00:00,99587.73,14.03352,EX,Extratropical Cyclone,0.0,0.0,Track,2191846
17091,839,235.898438,-39.890625,2020-08-28 00:00:00,99568.0,13.42258,EX,Extratropical Cyclone,0.0,0.0,Track,2121335
17092,839,237.585938,-39.890625,2020-08-28 06:00:00,99828.0,13.74937,EX,Extratropical Cyclone,0.0,0.0,Track,2129117
17093,839,239.132812,-39.890625,2020-08-28 12:00:00,99818.57,14.86647,SC,Subtropical Cyclone,0.0,0.0,Track,10719287
17094,839,240.960938,-39.890625,2020-08-28 18:00:00,100082.9,14.92892,EX,Extratropical Cyclone,0.0,0.0,Track,1989066
17095,839,243.914062,-39.890625,2020-08-29 00:00:00,100053.1,15.25636,SC,Subtropical Cyclone,0.0,0.0,Track,2483938
17096,839,246.164063,-39.890625,2020-08-29 06:00:00,100453.3,13.75544,EX,Extratropical Cyclone,0.0,0.0,Track,2715782
17097,839,255.023437,-39.609375,2020-08-29 12:00:00,100619.4,11.07971,EX,Extratropical Cyclone,0.0,0.0,Track,9052451
17098,840,300.445313,-38.203125,2020-08-24 18:00:00,100870.6,9.71896,THL,Thermal Low,0.0,0.0,Track,148255
17099,840,299.742188,-39.890625,2020-08-25 06:00:00,100437.8,17.61759,DOTHL,Deep (Orographic) Thermal Low,0.0,0.0,Track,3197409
17100,840,301.992188,-39.890625,2020-08-25 12:00:00,100272.3,20.24802,DOTHL,Deep (Orographic) Thermal Low,0.0,0.0,Track,3917398
17101,840,304.242188,-39.890625,2020-08-25 18:00:00,100121.4,20.46788,DOTHL,Deep (Orographic) Thermal Low,0.0,0.0,Track,5383590
17102,840,307.898438,-39.890625,2020-08-26 00:00:00,100558.6,21.27414,DSD,Dry Disturbance,0.0,0.0,Track,5654560
17103,840,311.414062,-39.890625,2020-08-26 06:00:00,100837.8,16.31566,EX,Extratropical Cyclone,0.0,0.0,Track,3009873
17104,840,313.804688,-39.890625,2020-08-26 12:00:00,101243.4,17.67224,EX,Extratropical Cyclone,0.0,0.0,Track,2668731
17105,840,316.757813,-39.890625,2020-08-26 18:00:00,101380.8,16.43852,DSE,Extratropical Disturbance,0.0,0.0,Track,2706334
17106,840,317.601562,-38.109375,2020-08-27 00:00:00,101329.5,17.79895,DSE,Extratropical Disturbance,0.0,0.0,Track,2519829
17107,840,318.867188,-38.390625,2020-08-27 06:00:00,101233.9,17.85905,DSE,Extratropical Disturbance,0.0,0.0,Track,2539143
17108,840,320.414062,-38.578125,2020-08-27 12:00:00,101525.0,17.38201,DSE,Extratropical Disturbance,0.0,0.0,Track,3329841
17109,840,322.101562,-37.453125,2020-08-27 18:00:00,101537.1,17.12356,DSE,Extratropical Disturbance,0.0,0.0,Track,3598163
17110,840,321.117188,-37.734375,2020-08-28 00:00:00,101741.1,19.21981,EX,Extratropical Cyclone,0.0,0.0,Track,3090939
17111,840,328.148438,-39.421875,2020-08-28 06:00:00,101763.7,18.24085,DSE,Extratropical Disturbance,0.0,0.0,Track,2542240
17112,840,329.835938,-39.328125,2020-08-28 12:00:00,102109.7,14.70669,DSE,Extratropical Disturbance,0.0,0.0,Track,2004513
17113,841,67.851562,25.921875,2020-08-25 00:00:00,99820.17,7.057972,THL,Thermal Low,1.0,0.0,Track,735968
17114,841,64.335938,25.921875,2020-08-25 12:00:00,99769.18,9.058309,THL,Thermal Low,1.0,0.0,Track,0
17115,841,67.851562,25.921875,2020-08-25 18:00:00,99953.71,7.396338,THL,Thermal Low,1.0,0.0,Track,0
17116,841,67.851562,25.921875,2020-08-26 00:00:00,99860.6,7.677146,THL,Thermal Low,1.0,0.0,Track,1019362
17117,841,67.851562,25.921875,2020-08-26 06:00:00,100125.1,7.261221,THL,Thermal Low,1.0,0.0,Track,0
17118,841,64.335938,25.921875,2020-08-26 12:00:00,99815.18,11.34246,THL,Thermal Low,1.0,0.0,Track,0
17119,841,67.851562,25.921875,2020-08-26 18:00:00,100008.1,7.708728,THL,Thermal Low,1.0,0.0,Track,0
17120,841,67.992188,25.921875,2020-08-27 00:00:00,99850.8,7.627953,THL,Thermal Low,1.0,0.0,Track,744803
17121,841,67.992188,25.921875,2020-08-27 06:00:00,100027.9,6.558197,THL,Thermal Low,1.0,0.0,Track,0
17122,841,68.414062,25.921875,2020-08-27 12:00:00,99663.91,9.14742,THL,Thermal Low,1.0,0.0,Track,0
17123,841,67.992188,25.921875,2020-08-27 18:00:00,99905.09,7.102425,THL,Thermal Low,1.0,0.0,Track,0
17124,841,67.992188,25.921875,2020-08-28 00:00:00,99874.34,6.818145,THL,Thermal Low,1.0,0.0,Track,625737
17125,841,68.132812,25.921875,2020-08-28 06:00:00,100109.8,6.773307,THL,Thermal Low,1.0,0.0,Track,0
17126,841,68.695312,25.921875,2020-08-28 12:00:00,99671.08,8.355756,THL,Thermal Low,1.0,0.0,Track,0
17127,841,67.992188,25.921875,2020-08-28 18:00:00,99939.88,7.622611,DOTHL,Deep (Orographic) Thermal Low,1.0,0.0,Track,0
17128,841,67.992188,25.921875,2020-08-29 00:00:00,99950.4,7.740601,DOTHL,Deep (Orographic) Thermal Low,1.0,0.0,Track,0
17129,841,68.132812,25.921875,2020-08-29 06:00:00,100188.4,6.428934,DOTHL,Deep (Orographic) Thermal Low,1.0,0.0,Track,0
17130,841,68.273438,25.921875,2020-08-29 12:00:00,99799.54,8.824636,DOTHL,Deep (Orographic) Thermal Low,1.0,0.0,Track,0
17131,841,67.992188,25.921875,2020-08-29 18:00:00,100124.1,8.074497,DOTHL,Deep (Orographic) Thermal Low,1.0,0.0,Track,0
17132,841,67.992188,25.921875,2020-08-30 00:00:00,100200.3,6.869917,DOTHL,Deep (Orographic) Thermal Low,1.0,0.0,Track,0
17133,841,67.992188,25.921875,2020-08-30 06:00:00,100317.1,5.473564,DOTHL,Deep (Orographic) Thermal Low,1.0,0.0,Track,0
17134,841,62.648438,25.921875,2020-08-30 12:00:00,99805.13,12.00262,THL,Thermal Low,1.0,0.0,Track,0
17135,841,58.289062,25.546875,2020-08-30 18:00:00,100096.7,8.388611,THL,Thermal Low,1.0,0.0,Track,0
17136,841,58.851562,25.171875,2020-08-31 00:00:00,100048.2,9.053679,THL,Thermal Low,1.0,0.0,Track,0
17137,841,57.023438,23.109375,2020-08-31 06:00:00,100225.1,8.654204,THL,Thermal Low,1.0,1.0,Track,0
17138,842,218.179688,-39.890625,2020-08-25 12:00:00,98473.52,16.56928,EX,Extratropical Cyclone,0.0,0.0,Track_SS(STLC),0
17139,842,221.414063,-32.765625,2020-08-25 18:00:00,98921.8,21.82093,SS(STLC),Subtropical Tropical-like Cyclone (Subtropical Storm),0.0,0.0,Track_SS(STLC),0
17140,842,227.882812,-35.578125,2020-08-26 00:00:00,98414.85,22.50036,SC,Subtropical Cyclone,0.0,0.0,Track_SS(STLC),0
17141,842,230.554687,-37.078125,2020-08-26 06:00:00,98456.57,18.16465,SC,Subtropical Cyclone,0.0,0.0,Track_SS(STLC),14371500
17142,842,224.648438,-39.890625,2020-08-26 12:00:00,98767.24,10.36821,EX,Extratropical Cyclone,0.0,0.0,Track_SS(STLC),11054651
17143,842,228.867187,-39.890625,2020-08-27 00:00:00,99042.53,8.965855,DSE,Extratropical Disturbance,0.0,0.0,Track_SS(STLC),0
17144,842,230.976563,-39.890625,2020-08-27 06:00:00,99315.83,11.06074,DSE,Extratropical Disturbance,0.0,0.0,Track_SS(STLC),1695875
17145,843,83.179688,-2.484375,2020-08-25 12:00:00,100863.2,16.31422,DST,Tropical Disturbance,1.0,0.0,Track_TC,214087
17146,843,82.054688,-4.078125,2020-08-25 18:00:00,100940.3,16.89322,TLO,Tropical Low,1.0,0.0,Track_TC,381563
17147,843,85.429688,-1.078125,2020-08-26 06:00:00,100840.8,15.49377,TLO,Tropical Low,1.0,0.0,Track_TC,497374
17148,843,86.554688,-0.703125,2020-08-26 12:00:00,100763.7,14.67668,TLO,Tropical Low,1.0,0.0,Track_TC,431272
17149,843,93.164062,-2.109375,2020-08-26 18:00:00,100805.5,14.67804,TLO(ML),Tropical Low (Monsoon Low),1.0,0.0,Track_TC,444186
17150,843,93.304688,-3.046875,2020-08-27 00:00:00,100664.8,15.34966,TLO,Tropical Low,1.0,0.0,Track_TC,525121
17151,843,90.914062,-3.234375,2020-08-27 12:00:00,100537.6,16.50088,TLO,Tropical Low,1.0,0.0,Track_TC,630687
17152,843,90.492188,-1.078125,2020-08-27 18:00:00,100592.2,15.28872,TD(MD),Tropical Depression(Monsoon Depression),1.0,0.0,Track_TC,558344
17153,843,90.492188,-2.578125,2020-08-28 00:00:00,100546.9,15.08888,TLO,Tropical Low,1.0,0.0,Track_TC,563354
17154,843,93.304688,-2.484375,2020-08-28 06:00:00,100601.4,14.61584,TLO,Tropical Low,1.0,0.0,Track_TC,505954
17155,843,91.617188,-2.109375,2020-08-28 12:00:00,100500.0,14.27306,TD,Tropical Depression,1.0,0.0,Track_TC,607963
17156,843,93.164062,-0.515625,2020-08-28 18:00:00,100464.1,22.27589,DST,Tropical Disturbance,1.0,0.0,Track_TC,618564
17157,843,91.898438,-2.203125,2020-08-29 00:00:00,100531.1,15.98335,TD,Tropical Depression,1.0,0.0,Track_TC,526227
17158,843,93.585938,-2.953125,2020-08-29 06:00:00,100553.3,12.72724,EX,Extratropical Cyclone,0.0,0.0,Track_TC,681274
17159,843,93.445313,-3.421875,2020-08-29 12:00:00,100362.5,14.93537,TC,Tropical Cyclone,1.0,0.0,Track_TC,576131
17160,843,94.007813,-3.609375,2020-08-29 18:00:00,100272.7,18.64304,TC,Tropical Cyclone,1.0,0.0,Track_TC,636792
17161,843,95.132812,-4.921875,2020-08-30 00:00:00,100378.8,16.94152,TD,Tropical Depression,1.0,0.0,Track_TC,585955
17162,843,94.710938,-6.234375,2020-08-30 06:00:00,100329.2,17.38007,TC,Tropical Cyclone,1.0,0.0,Track_TC,891718
17163,843,94.289062,-7.265625,2020-08-30 12:00:00,100298.5,16.43873,TC,Tropical Cyclone,1.0,0.0,Track_TC,870872
17164,843,93.726562,-8.671875,2020-08-30 18:00:00,100172.8,19.76577,TC,Tropical Cyclone,1.0,0.0,Track_TC,848230
17165,843,93.023438,-9.328125,2020-08-31 00:00:00,100021.9,23.02159,TC,Tropical Cyclone,1.0,0.0,Track_TC,827857
17166,843,92.179688,-9.984375,2020-08-31 06:00:00,100361.9,18.37711,TD,Tropical Depression,1.0,0.0,Track_TC,740081
17167,843,90.351563,-9.890625,2020-08-31 12:00:00,100439.2,16.24002,TD,Tropical Depression,1.0,0.0,Track_TC,711928
17168,843,89.226562,-9.328125,2020-08-31 18:00:00,100444.7,14.22511,TD,Tropical Depression,1.0,0.0,Track_TC,744507
17169,843,87.257813,-9.328125,2020-09-01 06:00:00,100332.6,14.55954,TC,Tropical Cyclone,1.0,0.0,Track_TC,620943
17170,843,87.398438,-8.859375,2020-09-01 12:00:00,100346.8,11.05395,TD,Tropical Depression,1.0,0.0,Track_TC,528167
17171,843,87.257813,-8.765625,2020-09-01 18:00:00,100419.2,9.881205,TD,Tropical Depression,1.0,0.0,Track_TC,363088
17172,843,87.539062,-9.703125,2020-09-02 00:00:00,100301.6,17.11803,TC,Tropical Cyclone,1.0,0.0,Track_TC,351810
17173,843,86.976562,-11.390625,2020-09-02 06:00:00,100383.3,16.98133,TD,Tropical Depression,1.0,0.0,Track_TC,407230
17174,843,86.976562,-13.078125,2020-09-02 12:00:00,100349.6,14.68913,TD,Tropical Depression,1.0,0.0,Track_TC,353122
17175,843,86.976562,-15.046875,2020-09-02 18:00:00,100556.0,11.822,SC,Subtropical Cyclone,0.0,0.0,Track_TC,244847
17176,843,86.976562,-13.828125,2020-09-03 00:00:00,100552.7,14.05476,TD,Tropical Depression,1.0,0.0,Track_TC,144004
17177,843,87.257813,-18.046875,2020-09-03 06:00:00,100653.2,12.42974,DSE,Extratropical Disturbance,0.0,0.0,Track_TC_EXT,93166
17178,843,87.960938,-19.359375,2020-09-03 12:00:00,100668.9,13.1782,DSE,Extratropical Disturbance,0.0,0.0,Track_TC,53026
17179,843,93.304688,-25.171875,2020-09-03 18:00:00,100663.6,16.02716,DSE,Extratropical Disturbance,0.0,0.0,Track_TC,293682
17180,844,198.773437,8.484375,2020-08-25 18:00:00,101106.8,9.558149,EX,Extratropical Cyclone,0.0,0.0,Track,0
17181,844,200.882813,9.703125,2020-08-26 00:00:00,101038.5,12.59751,TLO,Tropical Low,1.0,0.0,Track,0
17182,844,205.804687,8.203125,2020-08-26 12:00:00,101149.5,11.37767,DSE,Extratropical Disturbance,0.0,0.0,Track,0
17183,844,205.242188,11.765625,2020-08-26 18:00:00,101192.6,11.95909,DST,Tropical Disturbance,1.0,0.0,Track,0
17184,844,205.101562,12.046875,2020-08-27 00:00:00,101053.6,10.44553,TLO,Tropical Low,1.0,0.0,Track,0
17185,844,204.960938,12.515625,2020-08-27 06:00:00,101154.5,11.83242,TLO,Tropical Low,1.0,0.0,Track,0
17186,844,204.679688,12.046875,2020-08-27 12:00:00,101066.0,11.67784,TLO,Tropical Low,1.0,0.0,Track,0
17187,844,204.539062,11.859375,2020-08-27 18:00:00,101169.9,11.18993,EX,Extratropical Cyclone,0.0,0.0,Track,0
17188,844,204.539062,12.234375,2020-08-28 00:00:00,101069.6,13.70381,EX,Extratropical Cyclone,0.0,0.0,Track,0
17189,844,209.601562,9.046875,2020-08-28 06:00:00,101253.9,10.34906,DSE,Extratropical Disturbance,0.0,0.0,Track,0
17190,845,160.664062,25.546875,2020-08-26 00:00:00,101384.4,9.216228,TLO,Tropical Low,1.0,1.0,Track_TC,23097
17191,845,157.851562,25.828125,2020-08-26 12:00:00,101333.6,10.79718,TLO,Tropical Low,1.0,1.0,Track_TC,61555
17192,845,155.179688,25.078125,2020-08-26 18:00:00,101167.5,11.72497,TLO,Tropical Low,1.0,1.0,Track_TC,84872
17193,845,153.632812,24.703125,2020-08-27 00:00:00,101267.2,11.83991,TLO,Tropical Low,1.0,1.0,Track_TC,88150
17194,845,153.070312,24.984375,2020-08-27 06:00:00,101131.5,10.59057,TLO,Tropical Low,1.0,1.0,Track_TC,84590
17195,845,151.804688,24.984375,2020-08-27 12:00:00,101247.4,10.18654,TLO,Tropical Low,1.0,1.0,Track_TC,39440
17196,845,150.679688,24.421875,2020-08-27 18:00:00,101108.5,12.31698,TLO,Tropical Low,1.0,1.0,Track_TC,104051
17197,845,148.570312,25.828125,2020-08-28 00:00:00,101202.8,9.732078,TLO,Tropical Low,1.0,1.0,Track_TC,23445
17198,845,145.757812,25.828125,2020-08-28 12:00:00,101123.8,10.15096,TLO,Tropical Low,1.0,1.0,Track_TC,59515
17199,845,145.757812,25.828125,2020-08-28 18:00:00,100926.8,9.598588,TLO,Tropical Low,1.0,1.0,Track_TC,63657
17200,845,144.632812,25.828125,2020-08-29 00:00:00,100974.8,10.02917,TLO,Tropical Low,1.0,0.0,Track_TC,84329
17201,845,144.632812,25.828125,2020-08-29 06:00:00,100707.0,10.14798,TLO,Tropical Low,1.0,0.0,Track_TC,652649
17202,845,141.820312,24.421875,2020-08-29 18:00:00,100467.8,12.83624,TD,Tropical Depression,1.0,0.0,Track_TC,2194042
17203,845,142.382813,24.140625,2020-08-30 00:00:00,100547.9,12.88613,TD,Tropical Depression,1.0,0.0,Track_TC,2753960
17204,845,143.789062,25.828125,2020-08-30 06:00:00,100246.4,13.98871,TD,Tropical Depression,1.0,0.0,Track_TC,2856012
