,TID,LON,LAT,ISOTIME,MSLP,WS,Full_Name,Short_Label,Tropical_Flag,Transition_Zone,Track_Info
15306,704,174.199219,-21.061906,2020-02-25 12:00:00,98675.06,27.25566,Tropical Cyclone,TC,1.0,1.0,Track_TC_MS
15307,704,174.550781,-21.382032,2020-02-25 15:00:00,98768.97,25.58651,Tropical Cyclone,TC,1.0,1.0,Track_TC_MS
15308,704,175.078125,-22.185451,2020-02-25 18:00:00,99046.4,25.02436,Tropical Cyclone,TC,1.0,1.0,Track_TC_MS
15309,704,175.429688,-22.508099,2020-02-25 21:00:00,99069.21,24.64395,Tropical Cyclone,TC,1.0,1.0,Track_TC_MS
15312,704,175.253906,-23.643414,2020-02-26 06:00:00,99193.44,24.60419,Tropical Cyclone,TC,1.0,1.0,Track_TC_MS
15313,704,175.429688,-24.132978,2020-02-26 09:00:00,99412.73,22.40813,Tropical Cyclone,TC,1.0,1.0,Track_TC_MS
15314,704,175.78125,-24.788666,2020-02-26 12:00:00,99380.77,22.06777,Tropical Cyclone,TC,1.0,1.0,Track_TC_MS
15316,704,175.78125,-25.778776,2020-02-26 18:00:00,99611.59,23.08345,Tropical Cyclone,TC,1.0,1.0,Track_TC_MS
15776,727,78.75,-12.788634,2020-02-18 18:00:00,100357.9,16.15771,Tropical Cyclone,TC,1.0,0.0,Track_TC
15777,727,79.101562,-13.094829,2020-02-18 21:00:00,99965.62,17.7618,Tropical Cyclone,TC,1.0,0.0,Track_TC
15778,727,79.277344,-13.248069,2020-02-19 00:00:00,99929.68,17.15581,Tropical Cyclone,TC,1.0,0.0,Track_TC
15779,727,79.453125,-13.401405,2020-02-19 03:00:00,99920.16,18.03392,Tropical Cyclone,TC,1.0,0.0,Track_TC
15780,727,79.628906,-13.248069,2020-02-19 06:00:00,99749.25,19.23496,Tropical Cyclone,TC,1.0,0.0,Track_TC
15781,727,79.980469,-13.248069,2020-02-19 09:00:00,99754.65,20.81979,Tropical Cyclone,TC,1.0,0.0,Track_TC
15782,727,80.683594,-13.55484,2020-02-19 12:00:00,99672.48,20.37425,Tropical Cyclone,TC,1.0,0.0,Track_TC
15783,727,81.035156,-13.55484,2020-02-19 15:00:00,99764.23,21.57376,Tropical Cyclone,TC,1.0,0.0,Track_TC
15784,727,81.386719,-13.55484,2020-02-19 18:00:00,99588.57,24.00833,Tropical Cyclone,TC,1.0,0.0,Track_TC
15785,727,81.914062,-14.015742,2020-02-19 21:00:00,99458.71,24.37731,Tropical Cyclone,TC,1.0,0.0,Track_TC
15786,727,82.089844,-13.862006,2020-02-20 00:00:00,99436.22,26.47074,Tropical Cyclone,TC,1.0,0.0,Track_TC
15787,727,82.265625,-14.015742,2020-02-20 03:00:00,99311.71,29.38677,Tropical Cyclone,TC,1.0,0.0,Track_TC
15788,727,82.617188,-14.015742,2020-02-20 06:00:00,99119.96,28.83347,Tropical Cyclone,TC,1.0,0.0,Track_TC
15789,727,82.96875,-14.323523,2020-02-20 09:00:00,99060.09,27.23899,Tropical Cyclone,TC,1.0,0.0,Track_TC
15790,727,83.144531,-14.477572,2020-02-20 12:00:00,99234.41,25.70536,Tropical Cyclone,TC,1.0,0.0,Track_TC
15791,727,83.144531,-14.477572,2020-02-20 15:00:00,99377.04,24.53545,Tropical Cyclone,TC,1.0,0.0,Track_TC
15792,727,82.96875,-14.323523,2020-02-20 18:00:00,98759.91,27.81173,Tropical Cyclone,TC,1.0,0.0,Track_TC
15793,727,82.96875,-14.323523,2020-02-20 21:00:00,98337.12,28.43359,Tropical Cyclone,TC,1.0,0.0,Track_TC
15794,727,83.144531,-14.16958,2020-02-21 00:00:00,98479.98,26.80939,Tropical Cyclone,TC,1.0,0.0,Track_TC
15795,727,82.96875,-13.708373,2020-02-21 03:00:00,98291.73,31.09637,Tropical Cyclone,TC,1.0,0.0,Track_TC
15796,727,82.96875,-13.708373,2020-02-21 06:00:00,97643.16,34.61119,Tropical Cyclone,TC,1.0,0.0,Track_TC
15797,727,82.96875,-13.708373,2020-02-21 09:00:00,97737.99,32.8143,Tropical Cyclone,TC,1.0,0.0,Track_TC
15798,727,82.96875,-13.401405,2020-02-21 12:00:00,97560.8,32.5168,Tropical Cyclone,TC,1.0,0.0,Track_TC
15799,727,82.792969,-13.248069,2020-02-21 15:00:00,97528.72,34.36513,Tropical Cyclone,TC,1.0,0.0,Track_TC
15800,727,82.617188,-13.401405,2020-02-21 18:00:00,97420.47,32.45883,Tropical Cyclone,TC,1.0,0.0,Track_TC
15801,727,82.441406,-13.248069,2020-02-21 21:00:00,96734.65,36.80638,Tropical Cyclone,TC,1.0,0.0,Track_TC
15802,727,82.089844,-13.248069,2020-02-22 00:00:00,96526.43,41.62954,Tropical Cyclone,TC,1.0,0.0,Track_TC
15803,727,82.089844,-13.248069,2020-02-22 03:00:00,96702.23,40.72006,Tropical Cyclone,TC,1.0,0.0,Track_TC
15804,727,81.914062,-13.401405,2020-02-22 06:00:00,96692.72,40.71764,Tropical Cyclone,TC,1.0,0.0,Track_TC
15805,727,81.914062,-13.401405,2020-02-22 09:00:00,96445.4,42.88017,Tropical Cyclone,TC,1.0,0.0,Track_TC
15806,727,81.738281,-13.55484,2020-02-22 12:00:00,96645.24,40.16296,Tropical Cyclone,TC,1.0,0.0,Track_TC
15807,727,81.5625,-13.708373,2020-02-22 15:00:00,96941.09,40.06816,Tropical Cyclone,TC,1.0,0.0,Track_TC
15808,727,81.386719,-13.862006,2020-02-22 18:00:00,97093.04,37.31177,Tropical Cyclone,TC,1.0,0.0,Track_TC
15809,727,81.386719,-14.16958,2020-02-22 21:00:00,96688.74,38.43343,Tropical Cyclone,TC,1.0,0.0,Track_TC
15810,727,81.035156,-14.477572,2020-02-23 00:00:00,96460.88,40.84083,Tropical Cyclone,TC,1.0,0.0,Track_TC
15811,727,80.859375,-14.631727,2020-02-23 03:00:00,96101.75,41.25636,Tropical Cyclone,TC,1.0,0.0,Track_TC
15812,727,80.507812,-14.940364,2020-02-23 06:00:00,96098.79,38.64738,Tropical Cyclone,TC,1.0,0.0,Track_TC
15813,727,80.15625,-15.249446,2020-02-23 09:00:00,95288.0,45.22536,Tropical Cyclone,TC,1.0,0.0,Track_TC
15814,727,79.980469,-15.404157,2020-02-23 12:00:00,95902.76,44.48485,Tropical Cyclone,TC,1.0,0.0,Track_TC
15815,727,79.628906,-15.713926,2020-02-23 15:00:00,95486.38,44.53781,Tropical Cyclone,TC,1.0,0.0,Track_TC
15816,727,79.453125,-16.179467,2020-02-23 18:00:00,95626.16,41.00023,Tropical Cyclone,TC,1.0,0.0,Track_TC
15817,727,79.453125,-16.490437,2020-02-23 21:00:00,96546.41,42.23832,Tropical Cyclone,TC,1.0,0.0,Track_TC
15818,727,79.101562,-17.113889,2020-02-24 00:00:00,97039.59,42.03053,Tropical Cyclone,TC,1.0,0.0,Track_TC
15819,727,78.574219,-17.270076,2020-02-24 03:00:00,97211.49,36.38257,Tropical Cyclone,TC,1.0,0.0,Track_TC
15820,727,78.046875,-17.426395,2020-02-24 06:00:00,97107.76,33.7625,Tropical Cyclone,TC,1.0,0.0,Track_TC
15821,727,77.519531,-17.582849,2020-02-24 09:00:00,97561.48,31.00191,Tropical Cyclone,TC,1.0,0.0,Track_TC
15822,727,76.992188,-17.739438,2020-02-24 12:00:00,97165.38,34.10624,Tropical Cyclone,TC,1.0,0.0,Track_TC
15823,727,76.289062,-17.739438,2020-02-24 15:00:00,97485.77,31.21107,Tropical Cyclone,TC,1.0,0.0,Track_TC
15824,727,75.585938,-17.739438,2020-02-24 18:00:00,96759.51,36.56017,Tropical Cyclone,TC,1.0,0.0,Track_TC
15825,727,75.234375,-17.739438,2020-02-24 21:00:00,96669.5,34.43547,Tropical Cyclone,TC,1.0,0.0,Track_TC
15826,727,74.53125,-17.739438,2020-02-25 00:00:00,96599.75,33.53391,Tropical Cyclone,TC,1.0,0.0,Track_TC
15827,727,73.652344,-17.896163,2020-02-25 03:00:00,96336.07,35.46804,Tropical Cyclone,TC,1.0,0.0,Track_TC
15828,727,72.949219,-17.896163,2020-02-25 06:00:00,95949.41,35.35394,Tropical Cyclone,TC,1.0,0.0,Track_TC
15829,727,72.246094,-17.896163,2020-02-25 09:00:00,95774.75,37.19052,Tropical Cyclone,TC,1.0,0.0,Track_TC
15830,727,71.542969,-17.896163,2020-02-25 12:00:00,95627.75,38.57935,Tropical Cyclone,TC,1.0,0.0,Track_TC
15831,727,70.664062,-18.053028,2020-02-25 15:00:00,95599.81,40.26049,Tropical Cyclone,TC,1.0,0.0,Track_TC
15832,727,69.960938,-18.367178,2020-02-25 18:00:00,95352.41,40.48579,Tropical Cyclone,TC,1.0,0.0,Track_TC
15833,727,69.257812,-18.367178,2020-02-25 21:00:00,94947.24,42.38788,Tropical Cyclone,TC,1.0,0.0,Track_TC
15834,727,68.378906,-18.524468,2020-02-26 00:00:00,94849.7,43.01888,Tropical Cyclone,TC,1.0,0.0,Track_TC
15835,727,67.675781,-18.839483,2020-02-26 03:00:00,94773.88,43.61599,Tropical Cyclone,TC,1.0,0.0,Track_TC
15836,727,66.972656,-19.15509,2020-02-26 06:00:00,94771.2,44.90762,Tropical Cyclone,TC,1.0,0.0,Track_TC
15837,727,66.269531,-19.471302,2020-02-26 09:00:00,94431.29,45.59089,Tropical Cyclone,TC,1.0,0.0,Track_TC
15838,727,65.390625,-19.946783,2020-02-26 12:00:00,94277.71,46.1288,Tropical Cyclone,TC,1.0,0.0,Track_TC
15839,727,64.6875,-20.583,2020-02-26 15:00:00,94461.6,45.73733,Tropical Cyclone,TC,1.0,0.0,Track_TC
15840,727,63.808594,-21.061906,2020-02-26 18:00:00,94363.55,45.24837,Tropical Cyclone,TC,1.0,0.0,Track_TC
15841,727,62.929688,-21.863542,2020-02-26 21:00:00,94592.01,43.31898,Tropical Cyclone,TC,1.0,0.0,Track_TC
15842,727,62.050781,-22.346682,2020-02-27 00:00:00,94677.8,42.79178,Tropical Cyclone,TC,1.0,0.0,Track_TC
15843,727,61.171875,-23.155675,2020-02-27 03:00:00,95084.62,41.70497,Tropical Cyclone,TC,1.0,0.0,Track_TC
15844,727,60.46875,-23.806397,2020-02-27 06:00:00,95421.27,39.69728,Tropical Cyclone,TC,1.0,0.0,Track_TC
15845,727,59.589844,-24.624423,2020-02-27 09:00:00,95283.48,37.96074,Tropical Cyclone,TC,1.0,0.0,Track_TC
15846,727,59.0625,-25.447839,2020-02-27 12:00:00,95499.12,37.87084,Tropical Cyclone,TC,1.0,0.0,Track_TC
15847,727,58.359375,-26.11064,2020-02-27 15:00:00,95694.0,36.76902,Tropical Cyclone,TC,1.0,0.0,Track_TC
15848,727,57.832031,-26.944475,2020-02-27 18:00:00,95960.62,35.62236,Tropical Cyclone,TC,1.0,0.0,Track_TC
15849,727,57.304688,-27.447738,2020-02-27 21:00:00,96211.74,35.25336,Tropical Cyclone,TC,1.0,0.0,Track_TC
15850,727,56.777344,-28.291673,2020-02-28 00:00:00,96586.69,35.38671,Tropical Cyclone,TC,1.0,0.0,Track_TC
15851,727,56.425781,-28.631115,2020-02-28 03:00:00,97012.94,35.78918,Tropical Cyclone,TC,1.0,0.0,Track_TC
15852,727,56.074219,-28.97166,2020-02-28 06:00:00,97340.94,34.58778,Tropical Cyclone,TC,1.0,0.0,Track_TC
15853,727,55.898438,-29.484592,2020-02-28 09:00:00,97572.6,33.2966,Tropical Cyclone,TC,1.0,0.0,Track_TC
15854,727,55.546875,-29.827991,2020-02-28 12:00:00,97762.26,32.51459,Tropical Cyclone,TC,1.0,0.0,Track_TC
15855,727,55.371094,-30.345318,2020-02-28 15:00:00,98096.69,33.27699,Tropical Cyclone,TC,1.0,1.0,Track_TC
15856,727,55.195312,-30.518367,2020-02-28 18:00:00,98240.69,31.78484,Tropical Cyclone,TC,1.0,1.0,Track_TC
15857,727,55.371094,-30.691725,2020-02-28 21:00:00,98377.74,29.41586,Tropical Cyclone,TC,1.0,1.0,Track_TC
16374,748,146.777344,-15.404157,2020-02-23 21:00:00,100561.4,12.13203,Tropical Cyclone,TC,1.0,0.0,Track_TC_TT
16375,748,146.777344,-14.785991,2020-02-24 00:00:00,100468.9,12.5983,Tropical Cyclone,TC,1.0,0.0,Track_TC
16376,748,146.777344,-14.785991,2020-02-24 03:00:00,100196.0,15.13041,Tropical Cyclone,TC,1.0,0.0,Track_TC
16377,748,146.601562,-14.631727,2020-02-24 06:00:00,99892.56,16.26604,Tropical Cyclone,TC,1.0,0.0,Track_TC
16378,748,146.25,-14.323523,2020-02-24 09:00:00,100039.5,12.52536,Tropical Cyclone,TC,1.0,0.0,Track_TC
16379,748,146.074219,-14.16958,2020-02-24 12:00:00,100026.4,14.64725,Tropical Cyclone,TC,1.0,0.0,Track_TC
16380,748,145.722656,-14.16958,2020-02-24 15:00:00,99620.38,17.10833,Tropical Cyclone,TC,1.0,0.0,Track_TC
16381,748,145.371094,-14.16958,2020-02-24 18:00:00,99699.47,17.81678,Tropical Cyclone,TC,1.0,0.0,Track_TC
16382,748,145.019531,-13.862006,2020-02-24 21:00:00,99593.31,18.1641,Tropical Cyclone,TC,1.0,0.0,Track_TC
16383,748,144.667969,-13.862006,2020-02-25 00:00:00,99396.19,20.20966,Tropical Cyclone,TC,1.0,0.0,Track_TC
16384,748,144.492188,-13.708373,2020-02-25 03:00:00,99096.66,22.09056,Tropical Cyclone,TC,1.0,0.0,Track_TC
16385,748,144.316406,-13.55484,2020-02-25 06:00:00,99124.52,20.58039,Tropical Cyclone,TC,1.0,0.0,Track_TC
16386,748,144.316406,-13.55484,2020-02-25 09:00:00,98982.71,24.15391,Tropical Cyclone,TC,1.0,0.0,Track_TC
16387,748,144.140625,-13.401405,2020-02-25 12:00:00,98585.62,26.71003,Tropical Cyclone,TC,1.0,0.0,Track_TC
16388,748,144.492188,-13.401405,2020-02-25 15:00:00,98428.68,27.13895,Tropical Cyclone,TC,1.0,0.0,Track_TC
16389,748,144.492188,-13.401405,2020-02-25 18:00:00,98349.03,29.31689,Tropical Cyclone,TC,1.0,0.0,Track_TC
16390,748,144.84375,-13.401405,2020-02-25 21:00:00,98451.19,27.76814,Tropical Cyclone,TC,1.0,0.0,Track_TC
16391,748,145.019531,-13.55484,2020-02-26 00:00:00,98079.2,28.01996,Tropical Cyclone,TC,1.0,0.0,Track_TC
16392,748,145.195312,-13.708373,2020-02-26 03:00:00,97491.34,30.4737,Tropical Cyclone,TC,1.0,0.0,Track_TC
16393,748,145.546875,-13.708373,2020-02-26 06:00:00,97726.73,29.38305,Tropical Cyclone,TC,1.0,0.0,Track_TC
16394,748,145.898438,-13.708373,2020-02-26 09:00:00,98180.15,27.63282,Tropical Cyclone,TC,1.0,0.0,Track_TC
16395,748,146.074219,-14.16958,2020-02-26 12:00:00,98182.12,26.60933,Tropical Cyclone,TC,1.0,0.0,Track_TC
16396,748,146.425781,-14.477572,2020-02-26 15:00:00,97997.76,25.69437,Tropical Cyclone,TC,1.0,0.0,Track_TC
16397,748,146.601562,-14.940364,2020-02-26 18:00:00,98388.74,23.57809,Tropical Cyclone,TC,1.0,0.0,Track_TC
16398,748,146.777344,-15.094849,2020-02-26 21:00:00,98525.88,22.23637,Tropical Cyclone,TC,1.0,0.0,Track_TC
16399,748,146.953125,-15.558983,2020-02-27 00:00:00,98849.81,20.35222,Tropical Cyclone,TC,1.0,0.0,Track_TC
16400,748,147.128906,-16.33489,2020-02-27 03:00:00,98826.07,20.40691,Tropical Cyclone,TC,1.0,0.0,Track_TC
16401,748,146.777344,-17.270076,2020-02-27 06:00:00,98666.37,26.79962,Tropical Cyclone,TC,1.0,0.0,Track_TC
16402,748,146.425781,-17.582849,2020-02-27 09:00:00,98598.6,23.82049,Tropical Cyclone,TC,1.0,0.0,Track_TC
16403,748,145.898438,-18.053028,2020-02-27 12:00:00,99328.35,20.63382,Tropical Cyclone,TC,1.0,0.0,Track_TC
16404,748,145.371094,-18.839483,2020-02-27 15:00:00,99793.29,15.54903,Tropical Cyclone,TC,1.0,0.0,Track_TC
17114,779,132.714844,5.679213,2020-02-23 18:00:00,100051.5,19.51991,Tropical Cyclone,TC,1.0,0.0,Track_TC
17115,779,132.714844,5.679213,2020-02-23 21:00:00,99935.56,22.09549,Tropical Cyclone,TC,1.0,0.0,Track_TC
17122,779,132.363281,4.780211,2020-02-24 18:00:00,100375.7,14.74539,Tropical Cyclone,TC,1.0,0.0,Track_TC
17142,779,129.199219,5.079736,2020-02-27 06:00:00,100387.7,13.69761,Tropical Cyclone,TC,1.0,0.0,Track_TC
17144,779,128.320312,5.529288,2020-02-27 12:00:00,100509.2,15.72262,Tropical Cyclone,TC,1.0,0.0,Track_TC
17145,779,127.792969,5.379401,2020-02-27 15:00:00,100413.4,16.22562,Tropical Cyclone,TC,1.0,0.0,Track_TC
17146,779,127.792969,5.079736,2020-02-27 18:00:00,100305.6,14.97518,Tropical Cyclone,TC,1.0,0.0,Track_TC
17147,779,128.144531,5.379401,2020-02-27 21:00:00,100379.1,15.38437,Tropical Cyclone,TC,1.0,0.0,Track_TC
17148,779,127.96875,5.529288,2020-02-28 00:00:00,100105.1,17.46763,Tropical Cyclone,TC,1.0,0.0,Track_TC
17149,779,127.792969,5.679213,2020-02-28 03:00:00,99678.62,18.98297,Tropical Cyclone,TC,1.0,0.0,Track_TC
17150,779,127.792969,5.979181,2020-02-28 06:00:00,99454.44,20.96681,Tropical Cyclone,TC,1.0,0.0,Track_TC
17151,779,127.617188,6.129226,2020-02-28 09:00:00,99419.16,23.51133,Tropical Cyclone,TC,1.0,0.0,Track_TC
17152,779,127.441406,6.279314,2020-02-28 12:00:00,99330.46,24.63233,Tropical Cyclone,TC,1.0,0.0,Track_TC
17153,779,127.089844,6.279314,2020-02-28 15:00:00,98825.88,32.0176,Tropical Cyclone,TC,1.0,0.0,Track_TC
17154,779,127.265625,6.429445,2020-02-28 18:00:00,98580.09,31.68973,Tropical Cyclone,TC,1.0,0.0,Track_TC
17155,779,127.089844,6.57962,2020-02-28 21:00:00,98612.09,30.92288,Tropical Cyclone,TC,1.0,0.0,Track_TC
17156,779,126.738281,6.880107,2020-02-29 00:00:00,99265.46,26.29171,Tropical Cyclone,TC,1.0,0.0,Track_TC
17157,779,126.5625,7.030422,2020-02-29 03:00:00,99680.2,21.72218,Tropical Cyclone,TC,1.0,0.0,Track_TC
17158,779,126.210937,7.030422,2020-02-29 06:00:00,99985.35,21.46761,Tropical Cyclone,TC,1.0,0.0,Track_TC
17159,779,126.386719,7.180785,2020-02-29 09:00:00,100406.2,19.37895,Tropical Cyclone,TC,1.0,0.0,Track_TC
17160,779,126.5625,7.331198,2020-02-29 12:00:00,100620.3,17.29281,Tropical Cyclone,TC,1.0,0.0,Track_TC
17170,779,126.5625,9.442816,2020-03-01 18:00:00,100469.8,16.00377,Tropical Cyclone,TC,1.0,0.0,Track_TC
17171,779,126.386719,9.291591,2020-03-01 21:00:00,100543.9,13.97936,Tropical Cyclone,TC,1.0,0.0,Track_TC
17172,779,126.5625,9.140431,2020-03-02 00:00:00,100642.6,14.21508,Tropical Cyclone,TC,1.0,0.0,Track_TC
17173,779,126.386719,9.594107,2020-03-02 03:00:00,100447.9,14.58112,Tropical Cyclone,TC,1.0,0.0,Track_TC
17174,779,126.386719,9.291591,2020-03-02 06:00:00,100330.3,15.27744,Tropical Cyclone,TC,1.0,0.0,Track_TC
17175,779,126.5625,9.140431,2020-03-02 09:00:00,100380.0,14.52869,Tropical Cyclone,TC,1.0,0.0,Track_TC
17176,779,126.738281,8.989336,2020-03-02 12:00:00,100420.4,14.93917,Tropical Cyclone,TC,1.0,0.0,Track_TC
17177,779,126.914063,9.140431,2020-03-02 15:00:00,100285.7,15.21395,Tropical Cyclone,TC,1.0,0.0,Track_TC
17178,779,127.089844,8.989336,2020-03-02 18:00:00,100166.2,15.48436,Tropical Cyclone,TC,1.0,0.0,Track_TC
17179,779,127.265625,8.838303,2020-03-02 21:00:00,100224.9,16.03797,Tropical Cyclone,TC,1.0,0.0,Track_TC
17180,779,127.441406,8.989336,2020-03-03 00:00:00,100161.2,18.5002,Tropical Cyclone,TC,1.0,0.0,Track_TC
17181,779,127.617188,8.838303,2020-03-03 03:00:00,99815.02,22.32953,Tropical Cyclone,TC,1.0,0.0,Track_TC
17182,779,127.617188,8.838303,2020-03-03 06:00:00,99636.69,23.68046,Tropical Cyclone,TC,1.0,0.0,Track_TC
17183,779,127.792969,8.687333,2020-03-03 09:00:00,99809.16,22.00222,Tropical Cyclone,TC,1.0,0.0,Track_TC
17184,779,127.96875,8.536423,2020-03-03 12:00:00,99935.19,19.8881,Tropical Cyclone,TC,1.0,0.0,Track_TC
17185,779,127.96875,8.536423,2020-03-03 15:00:00,99951.88,21.38585,Tropical Cyclone,TC,1.0,0.0,Track_TC
17186,779,127.792969,8.084047,2020-03-03 18:00:00,99869.77,20.58182,Tropical Cyclone,TC,1.0,0.0,Track_TC
17187,779,127.792969,8.084047,2020-03-03 21:00:00,100030.3,18.05182,Tropical Cyclone,TC,1.0,0.0,Track_TC
17188,779,127.792969,8.084047,2020-03-04 00:00:00,100219.0,17.98324,Tropical Cyclone,TC,1.0,0.0,Track_TC
17189,779,127.96875,7.933369,2020-03-04 03:00:00,99975.71,19.37924,Tropical Cyclone,TC,1.0,0.0,Track_TC
17190,779,127.96875,8.234781,2020-03-04 06:00:00,99753.35,22.01992,Tropical Cyclone,TC,1.0,0.0,Track_TC
17191,779,127.96875,7.933369,2020-03-04 09:00:00,99824.66,22.4762,Tropical Cyclone,TC,1.0,0.0,Track_TC
17192,779,127.96875,7.933369,2020-03-04 12:00:00,100080.5,20.35486,Tropical Cyclone,TC,1.0,0.0,Track_TC
17193,779,127.96875,7.933369,2020-03-04 15:00:00,100036.1,21.53531,Tropical Cyclone,TC,1.0,0.0,Track_TC
17194,779,127.617188,7.632177,2020-03-04 18:00:00,99807.82,22.39434,Tropical Cyclone,TC,1.0,0.0,Track_TC
17195,779,127.617188,7.632177,2020-03-04 21:00:00,99722.37,23.47312,Tropical Cyclone,TC,1.0,0.0,Track_TC
17196,779,127.617188,7.632177,2020-03-05 00:00:00,99813.4,23.87358,Tropical Cyclone,TC,1.0,0.0,Track_TC
17238,783,310.078125,-30.865394,2020-02-19 03:00:00,100203.0,16.64553,Tropical Cyclone,TC,1.0,1.0,Track_TC_TT
17239,783,309.902344,-30.345318,2020-02-19 06:00:00,100155.8,14.57964,Tropical Cyclone,TC,1.0,1.0,Track_TC
17240,783,310.078125,-29.827991,2020-02-19 09:00:00,100308.6,12.27475,Tropical Cyclone,TC,1.0,1.0,Track_TC
17248,783,312.890625,-28.122357,2020-02-20 09:00:00,100346.6,14.2926,Tropical Cyclone,TC,1.0,1.0,Track_TC
17249,783,313.59375,-28.122357,2020-02-20 12:00:00,100304.3,14.46448,Tropical Cyclone,TC,1.0,1.0,Track_TC
17250,783,313.59375,-28.461258,2020-02-20 15:00:00,100154.8,13.50591,Tropical Cyclone,TC,1.0,1.0,Track_TC
17251,783,314.296875,-28.801248,2020-02-20 18:00:00,100066.2,13.28558,Tropical Cyclone,TC,1.0,1.0,Track_TC
17252,783,314.472656,-29.656145,2020-02-20 21:00:00,100014.4,14.88619,Tropical Cyclone,TC,1.0,1.0,Track_TC
17253,783,314.121094,-29.656145,2020-02-21 00:00:00,99879.9,14.89526,Tropical Cyclone,TC,1.0,1.0,Track_TC
17254,783,314.296875,-29.484592,2020-02-21 03:00:00,99718.04,14.69913,Tropical Cyclone,TC,1.0,1.0,Track_TC
17255,783,314.648438,-29.827991,2020-02-21 06:00:00,99550.59,15.18401,Tropical Cyclone,TC,1.0,1.0,Track_TC
17256,783,314.824219,-30.345318,2020-02-21 09:00:00,99592.35,16.24896,Tropical Cyclone,TC,1.0,1.0,Track_TC
17257,783,314.824219,-30.691725,2020-02-21 12:00:00,99477.49,16.26219,Tropical Cyclone,TC,1.0,1.0,Track_TC
17258,783,315.175781,-31.039379,2020-02-21 15:00:00,99310.6,17.10602,Tropical Cyclone,TC,1.0,1.0,Track_TC
17259,783,315.351562,-31.213683,2020-02-21 18:00:00,99170.12,18.55246,Tropical Cyclone,TC,1.0,1.0,Track_TC
17260,783,315.703125,-31.213683,2020-02-21 21:00:00,99223.28,17.67157,Tropical Cyclone,TC,1.0,1.0,Track_TC
17261,783,316.230469,-31.388308,2020-02-22 00:00:00,99247.45,15.88563,Tropical Cyclone,TC,1.0,1.0,Track_TC
17262,783,316.40625,-31.914149,2020-02-22 03:00:00,99122.12,15.75881,Tropical Cyclone,TC,1.0,1.0,Track_TC
17263,783,316.40625,-32.266384,2020-02-22 06:00:00,99024.09,15.53481,Tropical Cyclone,TC,1.0,1.0,Track_TC
17264,783,316.582031,-32.443014,2020-02-22 09:00:00,99107.41,15.37644,Tropical Cyclone,TC,1.0,1.0,Track_TC
17265,783,316.757813,-32.619991,2020-02-22 12:00:00,99104.73,16.3938,Tropical Cyclone,TC,1.0,1.0,Track_TC
17266,783,317.285156,-33.15304,2020-02-22 15:00:00,99012.21,16.84897,Tropical Cyclone,TC,1.0,1.0,Track_TC
17267,783,317.8125,-33.689349,2020-02-22 18:00:00,98920.77,17.65061,Tropical Cyclone,TC,1.0,1.0,Track_TC
17268,783,317.460938,-34.048752,2020-02-22 21:00:00,98902.88,19.54337,Tropical Cyclone,TC,1.0,1.0,Track_TC
17657,806,128.320312,-12.482811,2020-02-23 12:00:00,100336.8,13.20755,Tropical Cyclone,TC,1.0,0.0,Track_TC_MS
17662,806,126.738281,-12.941685,2020-02-24 03:00:00,99951.44,18.01045,Tropical Cyclone,TC,1.0,0.0,Track_TC_MS
17663,806,126.738281,-12.941685,2020-02-24 06:00:00,99745.15,19.79135,Tropical Cyclone,TC,1.0,0.0,Track_TC_MS
17664,806,125.683594,-13.55484,2020-02-24 09:00:00,99816.62,20.44305,Tropical Cyclone,TC,1.0,0.0,Track_TC_MS
17665,806,125.859375,-13.708373,2020-02-24 12:00:00,99506.16,22.77669,Tropical Cyclone,TC,1.0,0.0,Track_TC_MS
17666,806,125.683594,-14.16958,2020-02-24 15:00:00,99365.73,22.39509,Tropical Cyclone,TC,1.0,0.0,Track_TC_MS
17667,806,124.980469,-14.477572,2020-02-24 18:00:00,99283.51,20.98786,Tropical Cyclone,TC,1.0,0.0,Track_TC_MS
17668,806,124.453125,-14.631727,2020-02-24 21:00:00,99252.23,21.95293,Tropical Cyclone,TC,1.0,0.0,Track_TC_MS
17669,806,123.75,-14.631727,2020-02-25 00:00:00,99068.43,21.70107,Tropical Cyclone,TC,1.0,0.0,Track_TC_MS
17670,806,123.222656,-14.785991,2020-02-25 03:00:00,98751.09,25.41263,Tropical Cyclone,TC,1.0,0.0,Track_TC_MS
17671,806,123.046875,-14.940364,2020-02-25 06:00:00,98338.73,24.72459,Tropical Cyclone,TC,1.0,0.0,Track_TC_MS
17672,806,122.519531,-15.094849,2020-02-25 09:00:00,98498.56,25.23052,Tropical Cyclone,TC,1.0,0.0,Track_TC_MS
17673,806,121.816406,-15.094849,2020-02-25 12:00:00,98512.18,27.9088,Tropical Cyclone,TC,1.0,0.0,Track_TC_MS
17674,806,121.289062,-15.249446,2020-02-25 15:00:00,98647.02,27.08662,Tropical Cyclone,TC,1.0,0.0,Track_TC_MS
17675,806,121.113281,-15.404157,2020-02-25 18:00:00,98577.77,26.39437,Tropical Cyclone,TC,1.0,0.0,Track_TC_MS
17676,806,120.761719,-15.713926,2020-02-25 21:00:00,98880.0,28.74506,Tropical Cyclone,TC,1.0,0.0,Track_TC_MS
17677,806,120.234375,-15.868986,2020-02-26 00:00:00,98487.16,30.00507,Tropical Cyclone,TC,1.0,0.0,Track_TC_MS
