track_id, year, month, day, hour, i, j, lon, lat, psl, wind, zg200M, zg200m, zg500M, zg500m, ts, tp
11, 2020, 2, 16, 18, 4039, 1298, 103.992434, -29.132954, 1.003744e+05, 1.097433e+01, 5.778832e+04, 5.736534e+04, 1.083473e+05, 1.074893e+05, 2.971724e+02, 5.059050e-01
11, 2020, 2, 17, 0, 4037, 1281, 103.851809, -29.929833, 1.005767e+05, 1.022472e+01, 5.786043e+04, 5.720515e+04, 1.082980e+05, 1.072319e+05, 2.968747e+02, 4.452351e-01
12, 2020, 2, 8, 6, 1921, 1298, -44.929570, -29.132954, 1.002224e+05, 1.704228e+01, 5.747738e+04, 5.646926e+04, 1.077601e+05, 1.059776e+05, 3.017704e+02, 1.678529e+01
12, 2020, 2, 8, 12, 1956, 1296, -42.468631, -29.226705, 1.002506e+05, 1.977803e+01, 5.768607e+04, 5.652040e+04, 1.077984e+05, 1.060262e+05, 3.013388e+02, 2.649754e+01
12, 2020, 2, 8, 18, 1934, 1312, -44.015507, -28.476701, 1.000582e+05, 2.415259e+01, 5.747124e+04, 5.659318e+04, 1.078815e+05, 1.062419e+05, 3.022799e+02, 2.904854e+01
12, 2020, 2, 9, 0, 1966, 1291, -41.765505, -29.461081, 9.940988e+04, 3.067063e+01, 5.769910e+04, 5.655683e+04, 1.079648e+05, 1.061459e+05, 3.010941e+02, 2.132095e+01
12, 2020, 2, 9, 6, 1997, 1271, -39.585816, -30.398585, 9.949517e+04, 2.953410e+01, 5.759491e+04, 5.615170e+04, 1.077470e+05, 1.058426e+05, 3.002835e+02, 2.939111e+01
12, 2020, 2, 9, 12, 1974, 1306, -41.203004, -28.757952, 9.992656e+04, 2.026762e+01, 5.773316e+04, 5.671438e+04, 1.079980e+05, 1.063211e+05, 3.011361e+02, 2.950003e+01
12, 2020, 2, 9, 18, 2005, 1268, -39.023315, -30.539211, 9.976108e+04, 3.218894e+01, 5.772919e+04, 5.649666e+04, 1.079495e+05, 1.061884e+05, 3.001425e+02, 3.433643e+01
12, 2020, 2, 10, 0, 2022, 1230, -37.828002, -32.320470, 1.002191e+05, 2.224850e+01, 5.793530e+04, 5.670192e+04, 1.082222e+05, 1.058828e+05, 2.982681e+02, 1.906574e+01
12, 2020, 2, 10, 6, 2064, 1190, -34.874874, -34.195479, 1.002065e+05, 2.332817e+01, 5.782257e+04, 5.656794e+04, 1.080481e+05, 1.054255e+05, 2.972443e+02, 2.817412e+01
12, 2020, 2, 10, 12, 2088, 1188, -33.187373, -34.289229, 1.003259e+05, 2.757780e+01, 5.800996e+04, 5.659339e+04, 1.082900e+05, 1.055296e+05, 2.969242e+02, 4.378747e+01
12, 2020, 2, 10, 18, 2137, 1153, -29.742057, -35.929862, 1.002984e+05, 2.484561e+01, 5.786481e+04, 5.639378e+04, 1.081774e+05, 1.051815e+05, 2.960346e+02, 3.443753e+01
13, 2020, 2, 8, 6, 4740, 1612, 153.281539, -14.414133, 9.969088e+04, 1.450911e+01, 5.724179e+04, 5.687634e+04, 1.080190e+05, 1.076351e+05, 3.044928e+02, 3.396920e+01
13, 2020, 2, 8, 12, 4748, 1613, 153.844040, -14.367257, 1.000827e+05, 1.670649e+01, 5.751350e+04, 5.708071e+04, 1.082823e+05, 1.078869e+05, 3.043524e+02, 3.488508e+01
13, 2020, 2, 8, 18, 4742, 1587, 153.422164, -15.586013, 9.967127e+04, 1.493403e+01, 5.729436e+04, 5.677410e+04, 1.080687e+05, 1.074365e+05, 3.039756e+02, 2.708335e+01
13, 2020, 2, 9, 0, 4718, 1586, 151.734663, -15.632889, 9.984284e+04, 1.567636e+01, 5.746729e+04, 5.702909e+04, 1.082568e+05, 1.077080e+05, 3.035942e+02, 2.756152e+01
13, 2020, 2, 9, 6, 4720, 1607, 151.875288, -14.648509, 9.960006e+04, 1.920567e+01, 5.731336e+04, 5.686455e+04, 1.081442e+05, 1.076475e+05, 3.037255e+02, 3.356357e+01
13, 2020, 2, 9, 12, 4728, 1574, 152.437789, -16.195391, 9.997038e+04, 1.667233e+01, 5.755375e+04, 5.705104e+04, 1.083067e+05, 1.077457e+05, 3.034410e+02, 2.756009e+01
13, 2020, 2, 9, 18, 4739, 1530, 153.211227, -18.257901, 9.959292e+04, 1.950725e+01, 5.741950e+04, 5.685023e+04, 1.081550e+05, 1.075217e+05, 3.023847e+02, 3.866608e+01
13, 2020, 2, 10, 0, 4726, 1489, 152.297164, -20.179786, 9.976322e+04, 2.460416e+01, 5.758588e+04, 5.695257e+04, 1.082917e+05, 1.075505e+05, 3.014792e+02, 3.278495e+01
13, 2020, 2, 10, 6, 4713, 1480, 151.383100, -20.601663, 9.955316e+04, 2.769404e+01, 5.741532e+04, 5.673895e+04, 1.081423e+05, 1.073842e+05, 3.017947e+02, 3.296362e+01
13, 2020, 2, 10, 12, 4678, 1528, 148.922161, -18.351652, 9.990670e+04, 1.872427e+01, 5.743353e+04, 5.707614e+04, 1.083229e+05, 1.074881e+05, 3.026136e+02, 1.105630e+01
13, 2020, 2, 10, 18, 4728, 1463, 152.437789, -21.398542, 9.954442e+04, 2.617906e+01, 5.722142e+04, 5.648622e+04, 1.080426e+05, 1.072606e+05, 3.014559e+02, 3.487654e+01
13, 2020, 2, 11, 0, 4695, 1471, 150.117474, -21.023540, 9.973756e+04, 2.217515e+01, 5.745870e+04, 5.678615e+04, 1.081204e+05, 1.072399e+05, 3.031431e+02, 1.923243e+01
13, 2020, 2, 11, 6, 4745, 1453, 153.633102, -21.867294, 9.921122e+04, 2.867993e+01, 5.731501e+04, 5.632090e+04, 1.080793e+05, 1.072184e+05, 3.017299e+02, 3.444061e+01
13, 2020, 2, 11, 12, 4750, 1481, 153.984665, -20.554787, 9.932052e+04, 2.500418e+01, 5.760630e+04, 5.680142e+04, 1.082749e+05, 1.075131e+05, 3.019168e+02, 3.684370e+01
13, 2020, 2, 11, 18, 4745, 1446, 153.633102, -22.195420, 9.897564e+04, 3.093243e+01, 5.732022e+04, 5.654853e+04, 1.079789e+05, 1.068117e+05, 3.016102e+02, 3.927971e+01
13, 2020, 2, 12, 0, 4733, 1456, 152.789351, -21.726668, 9.949540e+04, 2.106649e+01, 5.753881e+04, 5.656076e+04, 1.083722e+05, 1.069891e+05, 3.015760e+02, 3.265870e+01
13, 2020, 2, 12, 6, 4787, 1423, 156.586230, -23.273551, 9.919369e+04, 3.178272e+01, 5.744670e+04, 5.618545e+04, 1.080610e+05, 1.069377e+05, 3.010694e+02, 3.954211e+01
13, 2020, 2, 12, 12, 4769, 1423, 155.320604, -23.273551, 9.939574e+04, 2.852040e+01, 5.765644e+04, 5.653149e+04, 1.083472e+05, 1.071145e+05, 3.009781e+02, 3.328668e+01
13, 2020, 2, 12, 18, 4784, 1409, 156.375292, -23.929804, 9.925677e+04, 2.683119e+01, 5.752451e+04, 5.667380e+04, 1.081388e+05, 1.067723e+05, 3.008727e+02, 3.264617e+01
13, 2020, 2, 13, 0, 4784, 1413, 156.375292, -23.742303, 9.948619e+04, 2.347507e+01, 5.764249e+04, 5.673826e+04, 1.082058e+05, 1.068429e+05, 3.008669e+02, 3.121044e+01
13, 2020, 2, 13, 6, 4802, 1431, 157.640918, -22.898549, 9.930807e+04, 2.002220e+01, 5.751360e+04, 5.659373e+04, 1.081995e+05, 1.069159e+05, 3.010531e+02, 3.151923e+01
13, 2020, 2, 13, 12, 4829, 1407, 159.539357, -24.023554, 9.959570e+04, 2.475653e+01, 5.770548e+04, 5.667188e+04, 1.084119e+05, 1.065760e+05, 3.004480e+02, 2.510821e+01
14, 2020, 2, 14, 6, 4890, 1360, 163.828424, -26.226690, 9.878873e+04, 2.908857e+01, 5.733182e+04, 5.601288e+04, 1.080101e+05, 1.058443e+05, 3.000830e+02, 2.249886e+01
14, 2020, 2, 14, 12, 4896, 1349, 164.250299, -26.742318, 9.907425e+04, 2.583144e+01, 5.745893e+04, 5.636804e+04, 1.080641e+05, 1.058587e+05, 2.997283e+02, 2.611015e+01
14, 2020, 2, 14, 18, 4905, 1327, 164.883112, -27.773573, 9.879919e+04, 2.521204e+01, 5.715518e+04, 5.601884e+04, 1.077696e+05, 1.054641e+05, 2.993890e+02, 3.509666e+01
14, 2020, 2, 15, 0, 4913, 1298, 165.445612, -29.132954, 9.892241e+04, 2.799170e+01, 5.717739e+04, 5.598435e+04, 1.077669e+05, 1.054732e+05, 2.991736e+02, 3.941882e+01
14, 2020, 2, 15, 6, 4903, 1255, 164.742487, -31.148589, 9.779463e+04, 2.919045e+01, 5.695092e+04, 5.506409e+04, 1.073733e+05, 1.053274e+05, 2.980846e+02, 3.947027e+01
14, 2020, 2, 15, 12, 4898, 1235, 164.390924, -32.086094, 9.747630e+04, 2.957837e+01, 5.683252e+04, 5.477866e+04, 1.073833e+05, 1.054829e+05, 2.977386e+02, 2.829739e+01
14, 2020, 2, 15, 18, 4901, 1213, 164.601862, -33.117349, 9.755613e+04, 2.391297e+01, 5.663395e+04, 5.474641e+04, 1.068583e+05, 1.052195e+05, 2.970156e+02, 2.347094e+01
14, 2020, 2, 16, 0, 4907, 1195, 165.023737, -33.961103, 9.787480e+04, 2.078621e+01, 5.679252e+04, 5.485842e+04, 1.068046e+05, 1.051921e+05, 2.969388e+02, 1.515351e+01
14, 2020, 2, 16, 6, 4917, 1180, 165.726863, -34.664231, 9.791763e+04, 2.125446e+01, 5.672776e+04, 5.493009e+04, 1.065441e+05, 1.051759e+05, 2.969158e+02, 1.184481e+01
14, 2020, 2, 16, 12, 4925, 1170, 166.289363, -35.132983, 9.827445e+04, 1.982878e+01, 5.680366e+04, 5.525396e+04, 1.066598e+05, 1.052286e+05, 2.966115e+02, 6.500898e+00
14, 2020, 2, 16, 18, 4937, 1156, 167.133114, -35.789237, 9.840412e+04, 1.912223e+01, 5.672320e+04, 5.524247e+04, 1.064177e+05, 1.048287e+05, 2.963101e+02, 6.173441e+00
14, 2020, 2, 17, 0, 4946, 1130, 167.765927, -37.007992, 9.864312e+04, 1.872623e+01, 5.687343e+04, 5.540971e+04, 1.062930e+05, 1.047871e+05, 2.953525e+02, 6.037059e+00
14, 2020, 2, 17, 6, 4958, 1102, 168.609678, -38.320499, 9.862770e+04, 1.785130e+01, 5.672725e+04, 5.529905e+04, 1.061332e+05, 1.046758e+05, 2.945807e+02, 1.192246e+01
14, 2020, 2, 17, 12, 4960, 1079, 168.750303, -39.398629, 9.848957e+04, 1.773398e+01, 5.659217e+04, 5.506544e+04, 1.059960e+05, 1.042240e+05, 2.939608e+02, 1.282256e+01
14, 2020, 2, 17, 18, 4973, 1059, 169.664366, -40.336134, 9.815105e+04, 1.952192e+01, 5.638461e+04, 5.462171e+04, 1.057406e+05, 1.033967e+05, 2.930816e+02, 1.659597e+01
14, 2020, 2, 18, 0, 4993, 1035, 171.070617, -41.461139, 9.806152e+04, 2.487852e+01, 5.617796e+04, 5.416357e+04, 1.055910e+05, 1.023700e+05, 2.978372e+02, 1.730909e+01
14, 2020, 2, 18, 6, 5039, 1004, 174.304995, -42.914271, 9.827886e+04, 2.204610e+01, 5.606285e+04, 5.346366e+04, 1.055192e+05, 1.014475e+05, 2.970199e+02, 1.273266e+01
14, 2020, 2, 18, 12, 5082, 932, 177.328435, -46.289288, 9.815424e+04, 2.093148e+01, 5.584598e+04, 5.243679e+04, 1.052435e+05, 1.001816e+05, 2.896351e+02, 1.410264e+01
15, 2020, 2, 15, 18, 1877, 1385, -48.023323, -25.054809, 1.000987e+05, 9.882484e+00, 5.765711e+04, 5.678204e+04, 1.082198e+05, 1.068652e+05, 3.066362e+02, 2.222071e+01
15, 2020, 2, 16, 0, 1871, 1340, -48.445198, -27.164195, 1.001838e+05, 2.277364e+01, 5.771566e+04, 5.689961e+04, 1.081080e+05, 1.064565e+05, 3.024301e+02, 1.953333e+01
15, 2020, 2, 16, 6, 1916, 1336, -45.281133, -27.351695, 9.984449e+04, 2.888744e+01, 5.767216e+04, 5.682668e+04, 1.078009e+05, 1.064625e+05, 3.030269e+02, 1.663990e+01
15, 2020, 2, 16, 12, 1906, 1302, -45.984259, -28.945453, 1.004669e+05, 1.843403e+01, 5.772925e+04, 5.690615e+04, 1.079644e+05, 1.058460e+05, 3.017770e+02, 1.417271e+01
15, 2020, 2, 16, 18, 1922, 1300, -44.859258, -29.039204, 9.981090e+04, 2.633102e+01, 5.769243e+04, 5.662232e+04, 1.081000e+05, 1.059751e+05, 3.019019e+02, 1.660332e+01
15, 2020, 2, 17, 0, 1935, 1290, -43.945194, -29.507956, 9.998575e+04, 2.034411e+01, 5.783770e+04, 5.685513e+04, 1.080685e+05, 1.060018e+05, 3.013576e+02, 8.519397e+00
15, 2020, 2, 17, 6, 1968, 1255, -41.624880, -31.148589, 9.987827e+04, 2.642007e+01, 5.770405e+04, 5.645599e+04, 1.080228e+05, 1.054088e+05, 3.002767e+02, 1.012457e+01
15, 2020, 2, 17, 12, 1978, 1235, -40.921754, -32.086094, 9.863977e+04, 3.810404e+01, 5.775176e+04, 5.618534e+04, 1.083156e+05, 1.050512e+05, 2.989969e+02, 2.338563e+01
15, 2020, 2, 17, 18, 2008, 1218, -38.812377, -32.882972, 9.985528e+04, 2.297443e+01, 5.766278e+04, 5.592401e+04, 1.078002e+05, 1.047447e+05, 2.984576e+02, 1.109849e+01
15, 2020, 2, 18, 0, 2052, 1203, -35.718625, -33.586101, 1.003535e+05, 1.579745e+01, 5.786937e+04, 5.572030e+04, 1.079947e+05, 1.045812e+05, 2.984944e+02, 1.108724e+01
15, 2020, 2, 18, 6, 2091, 1176, -32.976435, -34.851732, 1.002684e+05, 2.001922e+01, 5.769377e+04, 5.509768e+04, 1.078297e+05, 1.036561e+05, 2.972466e+02, 1.370204e+01
15, 2020, 2, 18, 12, 2171, 1144, -27.351430, -36.351739, 9.995967e+04, 3.102733e+01, 5.784502e+04, 5.468536e+04, 1.079838e+05, 1.032858e+05, 2.964247e+02, 1.901349e+01
16, 2020, 2, 20, 12, 3427, 1609, 60.961147, -14.554758, 1.001042e+05, 1.759321e+01, 5.742232e+04, 5.707429e+04, 1.080624e+05, 1.076106e+05, 3.042804e+02, 1.477611e+01
16, 2020, 2, 20, 18, 3416, 1625, 60.187709, -13.804755, 1.003462e+05, 1.377252e+01, 5.765934e+04, 5.733145e+04, 1.081687e+05, 1.076962e+05, 3.039128e+02, 1.596105e+01
16, 2020, 2, 21, 0, 3439, 1618, 61.804897, -14.132881, 1.000793e+05, 1.348427e+01, 5.741079e+04, 5.702935e+04, 1.079792e+05, 1.074418e+05, 3.040227e+02, 1.925855e+01
16, 2020, 2, 21, 6, 3420, 1622, 60.468959, -13.945380, 1.003092e+05, 1.696901e+01, 5.768779e+04, 5.728177e+04, 1.082700e+05, 1.077131e+05, 3.034273e+02, 1.364894e+01
16, 2020, 2, 21, 12, 3438, 1608, 61.734585, -14.601633, 1.000162e+05, 1.625540e+01, 5.750768e+04, 5.701225e+04, 1.080643e+05, 1.075182e+05, 3.038514e+02, 2.350851e+01
16, 2020, 2, 21, 18, 3451, 1607, 62.648648, -14.648509, 1.003018e+05, 1.500833e+01, 5.772414e+04, 5.726321e+04, 1.083440e+05, 1.078159e+05, 3.037567e+02, 2.336939e+01
16, 2020, 2, 22, 0, 3462, 1587, 63.422086, -15.586013, 1.000307e+05, 1.437766e+01, 5.746890e+04, 5.703665e+04, 1.079168e+05, 1.074622e+05, 3.035760e+02, 1.838777e+01
16, 2020, 2, 22, 6, 3465, 1560, 63.633024, -16.851644, 1.001969e+05, 1.485100e+01, 5.765812e+04, 5.720100e+04, 1.081215e+05, 1.076618e+05, 3.034354e+02, 1.049880e+01
16, 2020, 2, 22, 12, 3463, 1576, 63.492399, -16.101641, 9.987398e+04, 1.612119e+01, 5.738604e+04, 5.697773e+04, 1.080285e+05, 1.075749e+05, 3.034737e+02, 2.361764e+01
16, 2020, 2, 22, 18, 3494, 1568, 65.672088, -16.476643, 9.996963e+04, 2.713997e+01, 5.765609e+04, 5.712045e+04, 1.082240e+05, 1.076936e+05, 3.033627e+02, 2.752003e+01
16, 2020, 2, 23, 0, 3490, 1548, 65.390838, -17.414147, 9.971084e+04, 1.972316e+01, 5.733588e+04, 5.685360e+04, 1.079013e+05, 1.074556e+05, 3.032125e+02, 2.500492e+01
16, 2020, 2, 23, 6, 3501, 1527, 66.164276, -18.398527, 9.977266e+04, 2.017755e+01, 5.753391e+04, 5.695534e+04, 1.080660e+05, 1.074611e+05, 3.030856e+02, 1.598061e+01
16, 2020, 2, 23, 12, 3514, 1500, 67.078340, -19.664158, 9.946143e+04, 2.092219e+01, 5.726782e+04, 5.671109e+04, 1.078991e+05, 1.070875e+05, 3.026879e+02, 1.396379e+01
16, 2020, 2, 23, 18, 3540, 1469, 68.906466, -21.117290, 9.957488e+04, 2.906268e+01, 5.755441e+04, 5.680405e+04, 1.080692e+05, 1.070774e+05, 3.024732e+02, 1.866735e+01
16, 2020, 2, 24, 0, 3546, 1457, 69.328341, -21.679793, 9.947953e+04, 2.352383e+01, 5.743097e+04, 5.672515e+04, 1.079007e+05, 1.069646e+05, 3.023310e+02, 2.286310e+01
17, 2020, 2, 22, 6, 2055, 1622, -35.507687, -13.945380, 1.005693e+05, 1.927341e+01, 5.766711e+04, 5.717829e+04, 1.080528e+05, 1.073245e+05, 3.038025e+02, 2.178469e+01
17, 2020, 2, 22, 12, 2062, 1609, -35.015499, -14.554758, 1.006811e+05, 2.012123e+01, 5.797344e+04, 5.736252e+04, 1.082599e+05, 1.075897e+05, 3.036731e+02, 2.632363e+01
17, 2020, 2, 22, 18, 2070, 1598, -34.452999, -15.070386, 1.005249e+05, 2.036725e+01, 5.770213e+04, 5.711543e+04, 1.081034e+05, 1.074784e+05, 3.040854e+02, 2.539165e+01
17, 2020, 2, 23, 0, 2073, 1591, -34.242061, -15.398512, 1.007811e+05, 1.308221e+01, 5.780706e+04, 5.737458e+04, 1.082376e+05, 1.076207e+05, 3.040259e+02, 1.208094e+01
17, 2020, 2, 23, 6, 2057, 1652, -35.367062, -12.539123, 1.002704e+05, 2.151824e+01, 5.757438e+04, 5.706568e+04, 1.078727e+05, 1.075300e+05, 3.035430e+02, 1.552629e+01
17, 2020, 2, 23, 12, 2066, 1575, -34.734249, -16.148516, 1.004901e+05, 1.369798e+01, 5.766255e+04, 5.714460e+04, 1.080329e+05, 1.073757e+05, 3.036814e+02, 2.092993e+01
17, 2020, 2, 23, 18, 2065, 1600, -34.804561, -14.976635, 1.002400e+05, 1.762872e+01, 5.747870e+04, 5.697744e+04, 1.078955e+05, 1.072623e+05, 3.039828e+02, 2.376385e+01
17, 2020, 2, 24, 0, 2063, 1599, -34.945187, -15.023511, 1.002874e+05, 1.953312e+01, 5.756683e+04, 5.710937e+04, 1.079680e+05, 1.074218e+05, 3.038258e+02, 2.388910e+01
17, 2020, 2, 24, 6, 2074, 1599, -34.171748, -15.023511, 9.990372e+04, 2.322235e+01, 5.736530e+04, 5.675775e+04, 1.077498e+05, 1.070377e+05, 3.035994e+02, 2.503390e+01
17, 2020, 2, 24, 12, 2075, 1598, -34.101436, -15.070386, 9.987624e+04, 2.754224e+01, 5.743757e+04, 5.673853e+04, 1.078358e+05, 1.071928e+05, 3.035659e+02, 2.432670e+01
17, 2020, 2, 24, 18, 2070, 1556, -34.452999, -17.039145, 9.985270e+04, 2.060115e+01, 5.732734e+04, 5.684733e+04, 1.077118e+05, 1.071522e+05, 3.041060e+02, 2.405778e+01
17, 2020, 2, 25, 0, 2088, 1554, -33.187373, -17.132896, 9.994568e+04, 2.142826e+01, 5.752816e+04, 5.700665e+04, 1.079097e+05, 1.074119e+05, 3.038464e+02, 1.778202e+01
17, 2020, 2, 25, 6, 2078, 1547, -33.890498, -17.461022, 9.978029e+04, 2.174684e+01, 5.734285e+04, 5.680796e+04, 1.077003e+05, 1.072760e+05, 3.037769e+02, 1.293352e+01
17, 2020, 2, 25, 12, 2086, 1533, -33.327998, -18.117276, 9.992445e+04, 2.138552e+01, 5.763622e+04, 5.701947e+04, 1.079598e+05, 1.074887e+05, 3.037504e+02, 2.329491e+01
17, 2020, 2, 25, 18, 2081, 1526, -33.679560, -18.445402, 9.968430e+04, 2.292223e+01, 5.754256e+04, 5.684752e+04, 1.079641e+05, 1.072426e+05, 3.040766e+02, 3.089534e+01
17, 2020, 2, 26, 0, 2080, 1514, -33.749873, -19.007905, 9.981965e+04, 2.548149e+01, 5.774575e+04, 5.703891e+04, 1.081724e+05, 1.076540e+05, 3.040477e+02, 1.818310e+01
17, 2020, 2, 26, 6, 2073, 1509, -34.242061, -19.242281, 9.951230e+04, 2.286138e+01, 5.760739e+04, 5.678292e+04, 1.080483e+05, 1.076289e+05, 3.039995e+02, 1.596227e+01
17, 2020, 2, 26, 12, 2078, 1491, -33.890498, -20.086035, 9.950416e+04, 2.686915e+01, 5.777429e+04, 5.695101e+04, 1.082340e+05, 1.074201e+05, 3.040476e+02, 2.480759e+01
17, 2020, 2, 26, 18, 2079, 1483, -33.820186, -20.461037, 9.910681e+04, 3.028906e+01, 5.771640e+04, 5.664507e+04, 1.081974e+05, 1.072652e+05, 3.042652e+02, 3.490834e+01
17, 2020, 2, 27, 0, 2079, 1474, -33.820186, -20.882914, 9.891929e+04, 3.344274e+01, 5.786893e+04, 5.664659e+04, 1.083415e+05, 1.075095e+05, 3.040592e+02, 1.537230e+01
17, 2020, 2, 27, 6, 2081, 1459, -33.679560, -21.586042, 9.840955e+04, 3.340928e+01, 5.760135e+04, 5.665923e+04, 1.081713e+05, 1.074099e+05, 3.038838e+02, 1.889392e+01
17, 2020, 2, 27, 12, 2080, 1449, -33.749873, -22.054795, 9.896443e+04, 3.126767e+01, 5.769854e+04, 5.690680e+04, 1.082461e+05, 1.074325e+05, 3.036725e+02, 2.529236e+01
17, 2020, 2, 27, 18, 2086, 1434, -33.327998, -22.757923, 9.856941e+04, 3.136018e+01, 5.761041e+04, 5.659225e+04, 1.081803e+05, 1.073883e+05, 3.036980e+02, 3.072386e+01
17, 2020, 2, 28, 0, 2095, 1417, -32.695185, -23.554802, 9.873403e+04, 3.106688e+01, 5.767247e+04, 5.660487e+04, 1.082715e+05, 1.073722e+05, 3.033782e+02, 2.125240e+01
17, 2020, 2, 28, 6, 2094, 1398, -32.765497, -24.445431, 9.867308e+04, 2.467550e+01, 5.743223e+04, 5.667471e+04, 1.080098e+05, 1.066392e+05, 3.032165e+02, 2.304264e+01
17, 2020, 2, 28, 12, 2111, 1373, -31.570184, -25.617312, 9.798542e+04, 4.016874e+01, 5.755905e+04, 5.587850e+04, 1.081158e+05, 1.065498e+05, 3.031066e+02, 3.113763e+01
17, 2020, 2, 28, 18, 2120, 1348, -30.937371, -26.789193, 9.805634e+04, 3.817196e+01, 5.747351e+04, 5.599768e+04, 1.078716e+05, 1.064751e+05, 3.027574e+02, 3.127187e+01
17, 2020, 2, 29, 0, 2134, 1314, -29.952995, -28.382951, 9.825955e+04, 3.294417e+01, 5.752187e+04, 5.609434e+04, 1.082100e+05, 1.065546e+05, 3.021620e+02, 3.238127e+01
17, 2020, 2, 29, 6, 2145, 1273, -29.179557, -30.304835, 9.785827e+04, 3.149813e+01, 5.720920e+04, 5.571245e+04, 1.076117e+05, 1.063867e+05, 3.010818e+02, 2.522432e+01
17, 2020, 2, 29, 12, 2150, 1231, -28.827994, -32.273594, 9.785741e+04, 2.710252e+01, 5.728767e+04, 5.547841e+04, 1.075975e+05, 1.062543e+05, 2.995104e+02, 2.255931e+01
17, 2020, 2, 29, 18, 2166, 1192, -27.702993, -34.101728, 9.784526e+04, 2.563451e+01, 5.712024e+04, 5.533589e+04, 1.074848e+05, 1.057257e+05, 2.981696e+02, 9.921578e+00
17, 2020, 3, 1, 0, 2180, 1146, -26.718617, -36.257989, 9.797515e+04, 2.575696e+01, 5.710427e+04, 5.537056e+04, 1.072894e+05, 1.051656e+05, 2.961340e+02, 2.129021e+01
17, 2020, 3, 1, 6, 2201, 1099, -25.242053, -38.461125, 9.781187e+04, 2.480510e+01, 5.682200e+04, 5.499552e+04, 1.068516e+05, 1.045182e+05, 2.943018e+02, 2.416842e+01
17, 2020, 3, 1, 12, 2234, 1051, -22.921739, -40.711135, 9.791514e+04, 2.465077e+01, 5.685486e+04, 5.484911e+04, 1.067608e+05, 1.041044e+05, 2.921798e+02, 2.082383e+01
17, 2020, 3, 1, 18, 2274, 1013, -20.109236, -42.492394, 9.777920e+04, 2.321812e+01, 5.680577e+04, 5.445106e+04, 1.066241e+05, 1.036073e+05, 2.893521e+02, 1.836103e+01
17, 2020, 3, 2, 0, 2322, 994, -16.734233, -43.383023, 9.811654e+04, 2.239093e+01, 5.684793e+04, 5.432700e+04, 1.066665e+05, 1.032832e+05, 2.892700e+02, 1.318182e+01
17, 2020, 3, 2, 6, 2387, 981, -12.163917, -43.992401, 9.861203e+04, 2.086328e+01, 5.698761e+04, 5.431493e+04, 1.067054e+05, 1.028768e+05, 2.887074e+02, 7.856573e+00
18, 2020, 2, 22, 18, 4338, 1536, 125.015890, -17.976650, 9.967521e+04, 1.312890e+01, 5.723227e+04, 5.671455e+04, 1.079044e+05, 1.074497e+05, 3.050927e+02, 2.055016e+01
18, 2020, 2, 23, 0, 4301, 1543, 122.414325, -17.648523, 9.978965e+04, 1.184646e+01, 5.738843e+04, 5.686518e+04, 1.082476e+05, 1.076183e+05, 3.055009e+02, 2.059862e+01
18, 2020, 2, 23, 6, 4344, 1524, 125.437765, -18.539153, 9.944281e+04, 1.167366e+01, 5.728741e+04, 5.677580e+04, 1.080351e+05, 1.073876e+05, 3.166934e+02, 3.228363e+01
18, 2020, 2, 23, 12, 4342, 1508, 125.297140, -19.289156, 9.963669e+04, 1.221699e+01, 5.743885e+04, 5.692571e+04, 1.083457e+05, 1.077555e+05, 3.098775e+02, 1.869083e+01
18, 2020, 2, 23, 18, 4339, 1522, 125.086202, -18.632903, 9.957440e+04, 1.791049e+01, 5.727412e+04, 5.670584e+04, 1.079580e+05, 1.075172e+05, 3.047284e+02, 2.054244e+01
18, 2020, 2, 24, 0, 4337, 1523, 124.945577, -18.586028, 9.971630e+04, 1.450868e+01, 5.747404e+04, 5.687450e+04, 1.081961e+05, 1.076991e+05, 3.047799e+02, 1.994933e+01
18, 2020, 2, 24, 6, 4323, 1520, 123.961201, -18.726654, 9.940838e+04, 1.380759e+01, 5.733263e+04, 5.673868e+04, 1.082010e+05, 1.074262e+05, 3.143430e+02, 2.583074e+01
18, 2020, 2, 24, 12, 4328, 1513, 124.312764, -19.054780, 9.950011e+04, 1.772343e+01, 5.755021e+04, 5.677393e+04, 1.083472e+05, 1.077574e+05, 3.076190e+02, 2.589982e+01
18, 2020, 2, 24, 18, 4330, 1503, 124.453389, -19.523532, 9.910489e+04, 1.840401e+01, 5.732372e+04, 5.655467e+04, 1.083398e+05, 1.075228e+05, 3.033329e+02, 2.504594e+01
18, 2020, 2, 25, 0, 4321, 1502, 123.820576, -19.570408, 9.936333e+04, 2.329399e+01, 5.759741e+04, 5.665314e+04, 1.082461e+05, 1.076815e+05, 3.039672e+02, 2.423685e+01
18, 2020, 2, 25, 6, 4310, 1489, 123.047138, -20.179786, 9.905591e+04, 2.006228e+01, 5.734151e+04, 5.659700e+04, 1.081026e+05, 1.075352e+05, 3.199746e+02, 2.529974e+01
18, 2020, 2, 25, 12, 4309, 1481, 122.976826, -20.554787, 9.934217e+04, 2.196461e+01, 5.753007e+04, 5.671011e+04, 1.082150e+05, 1.078075e+05, 3.093577e+02, 1.784719e+01
18, 2020, 2, 25, 18, 4302, 1468, 122.484638, -21.164165, 9.903509e+04, 1.846558e+01, 5.731556e+04, 5.649776e+04, 1.081396e+05, 1.073679e+05, 3.053159e+02, 2.543446e+01
