track_id, year, month, day, hour, i, j, lon, lat, slp, wind
29, 2020, 6, 8, 18, 444, 339, 88.849361, 22.124583, 9.910979e+04, 1.248521e+01
29, 2020, 6, 9, 6, 444, 344, 88.849361, 21.123471, 9.871722e+04, 1.705160e+01
29, 2020, 6, 9, 12, 443, 345, 88.649250, 20.923248, 9.846995e+04, 1.775309e+01
29, 2020, 6, 9, 18, 445, 347, 89.049472, 20.522803, 9.845885e+04, 2.154482e+01
29, 2020, 6, 10, 0, 447, 345, 89.449694, 20.923248, 9.806965e+04, 2.215710e+01
29, 2020, 6, 10, 6, 447, 345, 89.449694, 20.923248, 9.788542e+04, 2.286974e+01
29, 2020, 6, 10, 18, 447, 338, 89.449694, 22.324805, 9.784880e+04, 2.132632e+01
29, 2020, 6, 11, 0, 448, 337, 89.649805, 22.525028, 9.771932e+04, 2.236964e+01
29, 2020, 6, 11, 6, 449, 335, 89.849917, 22.925473, 9.783491e+04, 2.247886e+01
29, 2020, 6, 11, 12, 449, 333, 89.849917, 23.325918, 9.790790e+04, 2.132941e+01
29, 2020, 6, 11, 18, 452, 330, 90.450250, 23.926585, 9.821456e+04, 1.952537e+01
29, 2020, 6, 12, 0, 453, 327, 90.650361, 24.527253, 9.840243e+04, 1.010192e+01
29, 2020, 6, 12, 6, 455, 325, 91.050584, 24.927697, 9.876618e+04, 1.000096e+01
30, 2020, 6, 20, 12, 1320, 385, 264.146748, 12.914349, 1.006615e+05, 1.208706e+01
30, 2020, 6, 20, 18, 1317, 381, 263.546415, 13.715239, 1.006587e+05, 1.552383e+01
30, 2020, 6, 21, 0, 1310, 379, 262.145636, 14.115684, 1.004147e+05, 1.819631e+01
30, 2020, 6, 21, 6, 1301, 378, 260.344636, 14.315907, 1.004874e+05, 1.676035e+01
30, 2020, 6, 21, 18, 1291, 373, 258.343524, 15.317019, 1.001133e+05, 1.783934e+01
30, 2020, 6, 22, 0, 1285, 371, 257.142857, 15.717464, 9.979741e+04, 1.786596e+01
30, 2020, 6, 22, 6, 1283, 369, 256.742635, 16.117909, 1.000058e+05, 2.285258e+01
30, 2020, 6, 22, 18, 1276, 363, 255.341857, 17.319244, 9.966684e+04, 2.241223e+01
30, 2020, 6, 23, 0, 1270, 361, 254.141190, 17.719689, 9.954789e+04, 2.095782e+01
30, 2020, 6, 23, 6, 1267, 360, 253.540856, 17.919911, 9.995694e+04, 1.789107e+01
30, 2020, 6, 23, 18, 1263, 361, 252.740411, 17.719689, 1.001583e+05, 1.729891e+01
30, 2020, 6, 24, 0, 1261, 359, 252.340189, 18.120133, 1.000348e+05, 1.564312e+01
30, 2020, 6, 24, 6, 1259, 356, 251.939967, 18.720801, 1.003927e+05, 1.428430e+01
30, 2020, 6, 24, 12, 1255, 353, 251.139522, 19.321468, 1.003181e+05, 1.325414e+01
30, 2020, 6, 24, 18, 1248, 351, 249.738744, 19.721913, 1.004912e+05, 1.272009e+01
30, 2020, 6, 25, 0, 1242, 349, 248.538077, 20.122358, 1.004058e+05, 1.111867e+01
30, 2020, 6, 25, 6, 1238, 347, 247.737632, 20.522803, 1.007665e+05, 1.001991e+01
31, 2020, 6, 27, 12, 423, 483, 84.647026, -6.707453, 1.003801e+05, 1.428086e+01
31, 2020, 6, 27, 18, 424, 480, 84.847137, -6.106785, 1.004682e+05, 1.143135e+01
31, 2020, 6, 28, 6, 420, 482, 84.046693, -6.507230, 1.004382e+05, 1.335781e+01
31, 2020, 6, 28, 12, 415, 484, 83.046137, -6.907675, 1.003217e+05, 1.440400e+01
31, 2020, 6, 28, 18, 410, 484, 82.045581, -6.907675, 1.003479e+05, 1.510269e+01
31, 2020, 6, 29, 0, 404, 486, 80.844914, -7.308120, 1.001889e+05, 1.529962e+01
31, 2020, 6, 29, 6, 399, 487, 79.844358, -7.508343, 1.001456e+05, 1.525639e+01
31, 2020, 6, 29, 12, 395, 490, 79.043913, -8.109010, 9.998352e+04, 1.505216e+01
31, 2020, 6, 29, 18, 391, 492, 78.243469, -8.509455, 1.000612e+05, 1.436334e+01
31, 2020, 6, 30, 0, 389, 496, 77.843246, -9.310345, 9.987355e+04, 1.448763e+01
31, 2020, 6, 30, 6, 385, 499, 77.042802, -9.911012, 9.994186e+04, 1.400161e+01
31, 2020, 6, 30, 12, 381, 502, 76.242357, -10.511680, 9.988660e+04, 1.414139e+01
31, 2020, 6, 30, 18, 377, 504, 75.441912, -10.912125, 1.000959e+05, 1.344460e+01
31, 2020, 7, 1, 0, 375, 508, 75.041690, -11.713014, 9.999951e+04, 1.290138e+01
31, 2020, 7, 1, 6, 372, 511, 74.441356, -12.313682, 1.001697e+05, 1.299127e+01
32, 2020, 7, 4, 12, 1188, 384, 237.732073, 13.114572, 1.006396e+05, 1.341757e+01
32, 2020, 7, 4, 18, 1184, 384, 236.931629, 13.114572, 1.007360e+05, 1.363794e+01
32, 2020, 7, 5, 6, 1175, 385, 235.130628, 12.914349, 1.007614e+05, 1.326349e+01
32, 2020, 7, 5, 12, 1171, 386, 234.330183, 12.714127, 1.005358e+05, 1.342511e+01
32, 2020, 7, 5, 18, 1168, 387, 233.729850, 12.513904, 1.006932e+05, 1.350591e+01
32, 2020, 7, 6, 0, 1166, 387, 233.329628, 12.513904, 1.004413e+05, 1.306328e+01
32, 2020, 7, 6, 12, 1165, 386, 233.129516, 12.714127, 1.004382e+05, 1.564877e+01
32, 2020, 7, 6, 18, 1163, 384, 232.729294, 13.114572, 1.006120e+05, 1.648386e+01
32, 2020, 7, 7, 0, 1160, 381, 232.128961, 13.715239, 1.003978e+05, 1.497907e+01
32, 2020, 7, 7, 6, 1157, 379, 231.528627, 14.115684, 1.006831e+05, 1.428632e+01
32, 2020, 7, 7, 12, 1152, 378, 230.528071, 14.315907, 1.004362e+05, 1.549846e+01
32, 2020, 7, 7, 18, 1147, 377, 229.527515, 14.516129, 1.006507e+05, 1.526351e+01
32, 2020, 7, 8, 6, 1137, 374, 227.526404, 15.116796, 1.008102e+05, 1.499449e+01
33, 2020, 7, 11, 0, 689, 326, 137.876598, 24.727475, 1.008997e+05, 1.146384e+01
33, 2020, 7, 11, 6, 689, 322, 137.876598, 25.528365, 1.007614e+05, 1.196136e+01
33, 2020, 7, 11, 18, 689, 312, 137.876598, 27.530590, 1.007174e+05, 1.278755e+01
33, 2020, 7, 12, 0, 691, 309, 138.276820, 28.131257, 1.008340e+05, 1.258066e+01
33, 2020, 7, 12, 6, 694, 305, 138.877154, 28.932147, 1.007787e+05, 1.201344e+01
33, 2020, 7, 12, 18, 700, 299, 140.077821, 30.133482, 1.008056e+05, 1.312594e+01
33, 2020, 7, 13, 0, 707, 297, 141.478599, 30.533927, 1.008842e+05, 1.380921e+01
33, 2020, 7, 13, 6, 711, 297, 142.279044, 30.533927, 1.008253e+05, 1.244658e+01
33, 2020, 7, 13, 12, 717, 299, 143.479711, 30.133482, 1.009667e+05, 1.211897e+01
33, 2020, 7, 13, 18, 725, 300, 145.080600, 29.933259, 1.007297e+05, 1.432343e+01
33, 2020, 7, 14, 0, 734, 302, 146.881601, 29.532814, 1.006414e+05, 1.402025e+01
33, 2020, 7, 14, 18, 757, 311, 151.484158, 27.730812, 1.003390e+05, 1.510121e+01
33, 2020, 7, 15, 0, 767, 312, 153.485270, 27.530590, 1.002821e+05, 1.517677e+01
33, 2020, 7, 15, 6, 775, 311, 155.086159, 27.730812, 1.000519e+05, 1.418239e+01
33, 2020, 7, 15, 18, 789, 304, 157.887715, 29.132369, 9.990286e+04, 1.626032e+01
33, 2020, 7, 16, 0, 798, 298, 159.688716, 30.333704, 9.974584e+04, 1.895406e+01
33, 2020, 7, 16, 6, 805, 294, 161.089494, 31.134594, 9.921713e+04, 2.160392e+01
33, 2020, 7, 16, 12, 812, 288, 162.490272, 32.335929, 9.917628e+04, 2.301005e+01
33, 2020, 7, 16, 18, 822, 280, 164.491384, 33.937709, 9.929698e+04, 2.164724e+01
34, 2020, 7, 11, 18, 1407, 291, 281.556420, 31.735261, 1.011691e+05, 1.490156e+01
34, 2020, 7, 12, 0, 1408, 291, 281.756531, 31.735261, 1.009305e+05, 1.654443e+01
34, 2020, 7, 12, 6, 1411, 288, 282.356865, 32.335929, 1.009828e+05, 1.560283e+01
34, 2020, 7, 12, 18, 1417, 283, 283.557532, 33.337041, 1.010005e+05, 1.615568e+01
34, 2020, 7, 13, 0, 1420, 283, 284.157865, 33.337041, 1.009052e+05, 1.574721e+01
34, 2020, 7, 13, 6, 1422, 281, 284.558088, 33.737486, 1.010227e+05, 1.442786e+01
34, 2020, 7, 13, 12, 1426, 280, 285.358533, 33.937709, 1.010794e+05, 1.392988e+01
34, 2020, 7, 13, 18, 1428, 279, 285.758755, 34.137931, 1.010826e+05, 1.351470e+01
34, 2020, 7, 14, 0, 1431, 278, 286.359088, 34.338154, 1.010103e+05, 1.366535e+01
34, 2020, 7, 14, 6, 1434, 278, 286.959422, 34.338154, 1.009745e+05, 1.345696e+01
35, 2020, 7, 12, 0, 1140, 383, 228.126737, 13.314794, 1.008270e+05, 1.141053e+01
35, 2020, 7, 12, 6, 1135, 384, 227.126181, 13.114572, 1.010380e+05, 1.260875e+01
35, 2020, 7, 12, 18, 1127, 385, 225.525292, 12.914349, 1.008829e+05, 1.205315e+01
35, 2020, 7, 13, 0, 1121, 384, 224.324625, 13.114572, 1.007342e+05, 1.168208e+01
35, 2020, 7, 13, 6, 1117, 386, 223.524180, 12.714127, 1.009223e+05, 1.116990e+01
35, 2020, 7, 13, 12, 1115, 386, 223.123958, 12.714127, 1.007190e+05, 1.110487e+01
35, 2020, 7, 13, 18, 1112, 386, 222.523624, 12.714127, 1.008782e+05, 1.074916e+01
35, 2020, 7, 14, 0, 1110, 386, 222.123402, 12.714127, 1.007078e+05, 1.058962e+01
35, 2020, 7, 14, 6, 1109, 385, 221.923291, 12.914349, 1.009549e+05, 1.104137e+01
35, 2020, 7, 15, 6, 1097, 383, 219.521957, 13.314794, 1.011026e+05, 1.136131e+01
36, 2020, 7, 12, 6, 1263, 384, 252.740411, 13.114572, 1.009412e+05, 1.247720e+01
36, 2020, 7, 12, 18, 1263, 385, 252.740411, 12.914349, 1.008422e+05, 1.289703e+01
36, 2020, 7, 13, 0, 1263, 384, 252.740411, 13.114572, 1.006466e+05, 1.195817e+01
36, 2020, 7, 13, 6, 1259, 382, 251.939967, 13.515017, 1.009042e+05, 1.182470e+01
36, 2020, 7, 13, 12, 1256, 383, 251.339633, 13.314794, 1.006914e+05, 1.086815e+01
36, 2020, 7, 13, 18, 1255, 381, 251.139522, 13.715239, 1.008102e+05, 1.172132e+01
36, 2020, 7, 14, 0, 1250, 380, 250.138966, 13.915462, 1.005323e+05, 1.233813e+01
36, 2020, 7, 14, 6, 1247, 378, 249.538633, 14.315907, 1.006793e+05, 1.350613e+01
36, 2020, 7, 14, 18, 1237, 377, 247.537521, 14.516129, 1.002840e+05, 1.856346e+01
36, 2020, 7, 15, 0, 1232, 376, 246.536965, 14.716352, 1.000653e+05, 1.773836e+01
36, 2020, 7, 15, 6, 1227, 376, 245.536409, 14.716352, 1.002966e+05, 1.790570e+01
36, 2020, 7, 15, 12, 1223, 375, 244.735964, 14.916574, 9.991034e+04, 2.019362e+01
36, 2020, 7, 15, 18, 1220, 374, 244.135631, 15.116796, 1.000236e+05, 2.091340e+01
36, 2020, 7, 16, 0, 1217, 372, 243.535297, 15.517241, 9.983587e+04, 2.039292e+01
36, 2020, 7, 16, 6, 1214, 371, 242.934964, 15.717464, 1.003220e+05, 1.753205e+01
36, 2020, 7, 16, 12, 1211, 370, 242.334630, 15.917686, 1.000678e+05, 2.093089e+01
37, 2020, 7, 13, 6, 1378, 348, 275.753196, 20.322581, 1.009740e+05, 1.405264e+01
37, 2020, 7, 13, 12, 1374, 343, 274.952752, 21.323693, 1.009841e+05, 1.442898e+01
37, 2020, 7, 14, 0, 1364, 339, 272.951640, 22.124583, 1.007444e+05, 1.925865e+01
37, 2020, 7, 14, 6, 1359, 335, 271.951084, 22.925473, 1.007188e+05, 1.931547e+01
37, 2020, 7, 14, 18, 1353, 330, 270.750417, 23.926585, 1.003139e+05, 2.048918e+01
37, 2020, 7, 15, 0, 1350, 326, 270.150083, 24.727475, 9.994507e+04, 2.038198e+01
37, 2020, 7, 15, 6, 1343, 323, 268.749305, 25.328142, 9.991993e+04, 2.034653e+01
37, 2020, 7, 15, 12, 1337, 320, 267.548638, 25.928810, 9.969549e+04, 2.017400e+01
37, 2020, 7, 15, 18, 1332, 318, 266.548082, 26.329255, 9.952388e+04, 2.196418e+01
37, 2020, 7, 16, 0, 1324, 317, 264.947193, 26.529477, 9.909346e+04, 2.322326e+01
37, 2020, 7, 16, 6, 1317, 317, 263.546415, 26.529477, 9.900088e+04, 2.558941e+01
37, 2020, 7, 16, 12, 1311, 317, 262.345748, 26.529477, 9.912823e+04, 2.366894e+01
37, 2020, 7, 16, 18, 1309, 316, 261.945525, 26.729700, 9.965956e+04, 1.981317e+01
37, 2020, 7, 17, 6, 1306, 310, 261.345192, 27.931034, 1.000633e+05, 1.580554e+01
37, 2020, 7, 17, 12, 1304, 306, 260.944969, 28.731924, 1.001022e+05, 1.093140e+01
37, 2020, 7, 17, 18, 1303, 302, 260.744858, 29.532814, 1.002844e+05, 1.078408e+01
37, 2020, 7, 18, 0, 1303, 299, 260.744858, 30.133482, 1.001909e+05, 7.764979e+00
37, 2020, 7, 18, 6, 1308, 295, 261.745414, 30.934372, 1.000358e+05, 1.176969e+01
37, 2020, 7, 18, 12, 1311, 288, 262.345748, 32.335929, 9.996722e+04, 1.146496e+01
37, 2020, 7, 18, 18, 1317, 281, 263.546415, 33.737486, 9.997708e+04, 1.291607e+01
37, 2020, 7, 19, 6, 1332, 271, 266.548082, 35.739711, 9.999402e+04, 1.057345e+01
37, 2020, 7, 19, 12, 1342, 267, 268.549194, 36.540601, 1.000705e+05, 9.765074e+00
37, 2020, 7, 19, 18, 1356, 266, 271.350750, 36.740823, 1.003401e+05, 1.089399e+01
37, 2020, 7, 20, 0, 1386, 256, 277.354086, 38.743048, 1.001739e+05, 8.739239e+00
37, 2020, 7, 20, 6, 1400, 251, 280.155642, 39.744160, 9.996811e+04, 6.737919e+00
37, 2020, 7, 20, 18, 1437, 239, 287.559755, 42.146830, 9.936628e+04, 1.947166e+01
37, 2020, 7, 21, 0, 1455, 230, 291.161757, 43.948832, 9.918348e+04, 2.130445e+01
38, 2020, 7, 17, 6, 1285, 381, 257.142857, 13.715239, 1.009181e+05, 9.049212e+00
38, 2020, 7, 17, 12, 1280, 383, 256.142301, 13.314794, 1.007306e+05, 1.185862e+01
38, 2020, 7, 17, 18, 1277, 383, 255.541968, 13.314794, 1.008167e+05, 1.073898e+01
38, 2020, 7, 18, 0, 1275, 382, 255.141745, 13.515017, 1.005431e+05, 1.227956e+01
38, 2020, 7, 18, 6, 1271, 378, 254.341301, 14.315907, 1.007584e+05, 1.142531e+01
38, 2020, 7, 18, 12, 1265, 375, 253.140634, 14.916574, 1.005799e+05, 1.145214e+01
38, 2020, 7, 18, 18, 1257, 375, 251.539744, 14.916574, 1.006163e+05, 1.368724e+01
38, 2020, 7, 19, 6, 1250, 369, 250.138966, 16.117909, 1.004390e+05, 1.517338e+01
38, 2020, 7, 19, 12, 1245, 367, 249.138410, 16.518354, 1.002458e+05, 1.500343e+01
38, 2020, 7, 19, 18, 1239, 363, 247.937743, 17.319244, 1.003086e+05, 1.597856e+01
38, 2020, 7, 20, 0, 1229, 365, 245.936631, 16.918799, 9.989195e+04, 1.511531e+01
38, 2020, 7, 20, 6, 1223, 362, 244.735964, 17.519466, 1.000454e+05, 1.687650e+01
38, 2020, 7, 20, 18, 1208, 361, 241.734297, 17.719689, 9.974572e+04, 1.811640e+01
38, 2020, 7, 21, 0, 1200, 360, 240.133407, 17.919911, 9.954293e+04, 1.783229e+01
38, 2020, 7, 21, 6, 1194, 360, 238.932740, 17.919911, 9.976980e+04, 1.808630e+01
38, 2020, 7, 21, 12, 1187, 360, 237.531962, 17.919911, 9.943439e+04, 1.788172e+01
38, 2020, 7, 21, 18, 1183, 359, 236.731518, 18.120133, 9.950294e+04, 1.912162e+01
38, 2020, 7, 22, 0, 1177, 357, 235.530850, 18.520578, 9.943009e+04, 1.922788e+01
38, 2020, 7, 22, 6, 1172, 356, 234.530295, 18.720801, 9.969561e+04, 1.899476e+01
38, 2020, 7, 22, 12, 1166, 354, 233.329628, 19.121246, 9.955473e+04, 1.813657e+01
38, 2020, 7, 22, 18, 1161, 354, 232.329072, 19.121246, 9.976636e+04, 1.811497e+01
38, 2020, 7, 23, 6, 1150, 351, 230.127849, 19.721913, 9.996691e+04, 1.819117e+01
38, 2020, 7, 23, 12, 1143, 350, 228.727071, 19.922136, 9.993841e+04, 1.745952e+01
38, 2020, 7, 24, 0, 1129, 347, 225.925514, 20.522803, 1.002317e+05, 1.567848e+01
38, 2020, 7, 24, 6, 1122, 348, 224.524736, 20.322581, 1.005082e+05, 1.475321e+01
38, 2020, 7, 24, 18, 1109, 347, 221.923291, 20.522803, 1.006758e+05, 1.319704e+01
38, 2020, 7, 25, 0, 1103, 346, 220.722624, 20.723026, 1.006368e+05, 1.259163e+01
38, 2020, 7, 25, 6, 1099, 346, 219.922179, 20.723026, 1.008416e+05, 1.156337e+01
39, 2020, 7, 18, 6, 655, 386, 131.072818, 12.714127, 1.004402e+05, 8.856865e+00
39, 2020, 7, 18, 12, 650, 384, 130.072262, 13.114572, 1.005625e+05, 9.489421e+00
39, 2020, 7, 19, 12, 631, 376, 126.270150, 14.716352, 1.003844e+05, 1.409522e+01
39, 2020, 7, 19, 18, 624, 375, 124.869372, 14.916574, 1.001767e+05, 1.606612e+01
39, 2020, 7, 20, 0, 624, 375, 124.869372, 14.916574, 1.001284e+05, 1.781385e+01
39, 2020, 7, 20, 6, 619, 369, 123.868816, 16.117909, 9.997623e+04, 1.798401e+01
39, 2020, 7, 20, 18, 614, 360, 122.868260, 17.919911, 9.992059e+04, 1.697649e+01
39, 2020, 7, 21, 0, 610, 355, 122.067815, 18.921023, 9.993377e+04, 1.728437e+01
39, 2020, 7, 21, 6, 605, 353, 121.067260, 19.321468, 9.972643e+04, 1.535996e+01
39, 2020, 7, 21, 12, 603, 351, 120.667037, 19.721913, 9.972824e+04, 1.687755e+01
39, 2020, 7, 21, 18, 599, 348, 119.866593, 20.322581, 9.940946e+04, 2.220356e+01
39, 2020, 7, 22, 0, 598, 343, 119.666481, 21.323693, 9.915957e+04, 2.405112e+01
39, 2020, 7, 22, 6, 596, 340, 119.266259, 21.924360, 9.871133e+04, 2.625390e+01
39, 2020, 7, 22, 12, 597, 335, 119.466370, 22.925473, 9.859065e+04, 2.643214e+01
39, 2020, 7, 22, 18, 597, 329, 119.466370, 24.126808, 9.813206e+04, 2.883784e+01
39, 2020, 7, 23, 6, 603, 312, 120.667037, 27.530590, 9.863905e+04, 2.244304e+01
39, 2020, 7, 23, 12, 606, 300, 121.267371, 29.933259, 9.897451e+04, 1.857924e+01
39, 2020, 7, 24, 0, 610, 269, 122.067815, 36.140156, 9.847007e+04, 2.309553e+01
39, 2020, 7, 24, 6, 615, 256, 123.068371, 38.743048, 9.855116e+04, 2.005662e+01
39, 2020, 7, 24, 18, 651, 238, 130.272374, 42.347052, 9.916118e+04, 1.754285e+01
39, 2020, 7, 25, 0, 669, 229, 133.874375, 44.149055, 9.920150e+04, 1.508313e+01
39, 2020, 7, 25, 6, 688, 225, 137.676487, 44.949944, 9.928866e+04, 1.364963e+01
39, 2020, 7, 25, 18, 715, 229, 143.079489, 44.149055, 9.927618e+04, 1.610801e+01
40, 2020, 7, 21, 0, 1291, 400, 258.343524, 9.911012, 1.008474e+05, 1.038828e+01
40, 2020, 7, 21, 6, 1287, 399, 257.543079, 10.111235, 1.010093e+05, 1.242234e+01
40, 2020, 7, 21, 12, 1278, 400, 255.742079, 9.911012, 1.007330e+05, 1.363796e+01
40, 2020, 7, 21, 18, 1273, 400, 254.741523, 9.911012, 1.007404e+05, 1.514919e+01
40, 2020, 7, 22, 0, 1267, 398, 253.540856, 10.311457, 1.004700e+05, 1.694717e+01
40, 2020, 7, 22, 6, 1262, 396, 252.540300, 10.711902, 1.006623e+05, 1.669321e+01
40, 2020, 7, 22, 12, 1254, 397, 250.939411, 10.511680, 1.003323e+05, 1.826098e+01
40, 2020, 7, 22, 18, 1247, 398, 249.538633, 10.311457, 1.002097e+05, 1.969707e+01
40, 2020, 7, 23, 6, 1235, 394, 247.137298, 11.112347, 9.990788e+04, 2.107753e+01
40, 2020, 7, 23, 12, 1228, 392, 245.736520, 11.512792, 9.939496e+04, 2.218493e+01
40, 2020, 7, 24, 0, 1215, 390, 243.135075, 11.913237, 9.870310e+04, 2.301339e+01
40, 2020, 7, 24, 6, 1209, 388, 241.934408, 12.313682, 9.881864e+04, 2.354449e+01
40, 2020, 7, 24, 18, 1198, 385, 239.733185, 12.914349, 9.830289e+04, 2.852885e+01
40, 2020, 7, 25, 0, 1193, 384, 238.732629, 13.114572, 9.783720e+04, 2.979658e+01
40, 2020, 7, 25, 6, 1188, 382, 237.732073, 13.515017, 9.790002e+04, 3.181269e+01
40, 2020, 7, 25, 12, 1184, 379, 236.931629, 14.115684, 9.724598e+04, 3.426853e+01
40, 2020, 7, 25, 18, 1180, 377, 236.131184, 14.516129, 9.704271e+04, 3.668919e+01
40, 2020, 7, 26, 0, 1176, 375, 235.330739, 14.916574, 9.661170e+04, 3.471654e+01
40, 2020, 7, 26, 6, 1172, 372, 234.530295, 15.517241, 9.685352e+04, 3.359338e+01
40, 2020, 7, 26, 12, 1169, 370, 233.929961, 15.917686, 9.661437e+04, 3.457533e+01
40, 2020, 7, 26, 18, 1165, 368, 233.129516, 16.318131, 9.675394e+04, 3.384608e+01
40, 2020, 7, 27, 0, 1162, 365, 232.529183, 16.918799, 9.670618e+04, 3.194627e+01
40, 2020, 7, 27, 6, 1159, 363, 231.928849, 17.319244, 9.711270e+04, 3.208984e+01
40, 2020, 7, 27, 18, 1153, 359, 230.728182, 18.120133, 9.764403e+04, 2.950592e+01
40, 2020, 7, 28, 0, 1151, 356, 230.327960, 18.720801, 9.770297e+04, 2.784979e+01
40, 2020, 7, 28, 6, 1149, 354, 229.927738, 19.121246, 9.826679e+04, 2.746412e+01
40, 2020, 7, 28, 12, 1146, 350, 229.327404, 19.922136, 9.840045e+04, 2.492665e+01
40, 2020, 7, 28, 18, 1144, 348, 228.927182, 20.322581, 9.906255e+04, 2.303180e+01
40, 2020, 7, 29, 0, 1141, 345, 228.326848, 20.923248, 9.941366e+04, 2.041039e+01
40, 2020, 7, 29, 6, 1139, 343, 227.926626, 21.323693, 9.993092e+04, 1.856810e+01
40, 2020, 7, 29, 12, 1136, 341, 227.326292, 21.724138, 1.000446e+05, 1.768703e+01
40, 2020, 7, 29, 18, 1132, 340, 226.525848, 21.924360, 1.004309e+05, 1.573861e+01
40, 2020, 7, 30, 0, 1128, 339, 225.725403, 22.124583, 1.005221e+05, 1.499807e+01
40, 2020, 7, 30, 6, 1123, 340, 224.724847, 21.924360, 1.008433e+05, 1.425641e+01
41, 2020, 7, 24, 18, 1425, 302, 285.158421, 29.532814, 1.011298e+05, 1.524506e+01
41, 2020, 7, 25, 0, 1424, 297, 284.958310, 30.533927, 1.009473e+05, 1.579832e+01
41, 2020, 7, 25, 6, 1422, 291, 284.558088, 31.735261, 1.008091e+05, 1.728896e+01
41, 2020, 7, 25, 12, 1422, 287, 284.558088, 32.536151, 1.008305e+05, 1.724568e+01
41, 2020, 7, 25, 18, 1421, 285, 284.357977, 32.936596, 1.008614e+05, 1.888757e+01
41, 2020, 7, 26, 0, 1422, 281, 284.558088, 33.737486, 1.007354e+05, 1.827730e+01
41, 2020, 7, 26, 6, 1423, 279, 284.758199, 34.137931, 1.007401e+05, 1.544153e+01
41, 2020, 7, 26, 12, 1425, 277, 285.158421, 34.538376, 1.008060e+05, 1.544000e+01
41, 2020, 7, 26, 18, 1427, 275, 285.558644, 34.938821, 1.008029e+05, 1.575695e+01
41, 2020, 7, 27, 0, 1428, 274, 285.758755, 35.139043, 1.007138e+05, 1.528486e+01
41, 2020, 7, 27, 6, 1430, 272, 286.158977, 35.539488, 1.006633e+05, 1.426667e+01
41, 2020, 7, 27, 18, 1436, 270, 287.359644, 35.939933, 1.004901e+05, 1.779652e+01
41, 2020, 7, 28, 0, 1440, 269, 288.160089, 36.140156, 1.002267e+05, 1.836510e+01
41, 2020, 7, 28, 6, 1446, 269, 289.360756, 36.140156, 1.000761e+05, 1.886940e+01
41, 2020, 7, 28, 12, 1449, 269, 289.961089, 36.140156, 9.990884e+04, 2.124726e+01
41, 2020, 7, 28, 18, 1455, 269, 291.161757, 36.140156, 9.979795e+04, 2.165285e+01
41, 2020, 7, 29, 0, 1461, 269, 292.362424, 36.140156, 9.926117e+04, 2.813935e+01
41, 2020, 7, 29, 6, 1468, 269, 293.763202, 36.140156, 9.891530e+04, 2.223331e+01
41, 2020, 7, 29, 12, 1474, 270, 294.963869, 35.939933, 9.859259e+04, 2.399642e+01
41, 2020, 7, 29, 18, 1480, 270, 296.164536, 35.939933, 9.857536e+04, 2.535780e+01
41, 2020, 7, 30, 0, 1484, 269, 296.964981, 36.140156, 9.855618e+04, 2.620005e+01
41, 2020, 7, 30, 6, 1488, 269, 297.765425, 36.140156, 9.842472e+04, 2.733962e+01
41, 2020, 7, 30, 18, 1494, 264, 298.966092, 37.141268, 9.822305e+04, 2.925156e+01
41, 2020, 7, 31, 0, 1499, 262, 299.966648, 37.541713, 9.809232e+04, 2.927105e+01
41, 2020, 7, 31, 6, 1505, 260, 301.167315, 37.942158, 9.787366e+04, 2.805416e+01
41, 2020, 7, 31, 18, 1525, 257, 305.169539, 38.542825, 9.718470e+04, 3.314774e+01
41, 2020, 8, 1, 0, 1536, 256, 307.370762, 38.743048, 9.675083e+04, 3.411506e+01
41, 2020, 8, 1, 6, 1547, 258, 309.571984, 38.342603, 9.656899e+04, 3.644918e+01
41, 2020, 8, 1, 12, 1557, 259, 311.573096, 38.142380, 9.665671e+04, 3.346616e+01
41, 2020, 8, 1, 18, 1567, 260, 313.574208, 37.942158, 9.665812e+04, 3.584915e+01
41, 2020, 8, 2, 6, 1590, 258, 318.176765, 38.342603, 9.655307e+04, 3.538197e+01
41, 2020, 8, 2, 12, 1604, 255, 320.978321, 38.943270, 9.654026e+04, 3.728065e+01
41, 2020, 8, 3, 0, 1633, 238, 326.781545, 42.347052, 9.620480e+04, 3.485761e+01
41, 2020, 8, 3, 6, 1646, 227, 329.382991, 44.549499, 9.653330e+04, 3.137957e+01
41, 2020, 8, 3, 12, 1657, 213, 331.584213, 47.352614, 9.682952e+04, 3.158668e+01
41, 2020, 8, 3, 18, 1655, 193, 331.183991, 51.357063, 9.659087e+04, 2.895775e+01
41, 2020, 8, 4, 0, 1642, 180, 328.582546, 53.959956, 9.611948e+04, 2.445080e+01
41, 2020, 8, 4, 12, 1620, 171, 324.180100, 55.761958, 9.629114e+04, 2.198442e+01
41, 2020, 8, 5, 0, 1601, 166, 320.377988, 56.763070, 9.707137e+04, 1.880048e+01
41, 2020, 8, 5, 6, 1596, 166, 319.377432, 56.763070, 9.728237e+04, 1.684032e+01
41, 2020, 8, 5, 12, 1591, 166, 318.376876, 56.763070, 9.761123e+04, 1.653430e+01
41, 2020, 8, 5, 18, 1583, 166, 316.775987, 56.763070, 9.790886e+04, 1.699515e+01
41, 2020, 8, 6, 0, 1576, 168, 315.375208, 56.362625, 9.816804e+04, 1.637609e+01
41, 2020, 8, 6, 6, 1569, 172, 313.974430, 55.561735, 9.835822e+04, 1.592807e+01
41, 2020, 8, 6, 12, 1569, 177, 313.974430, 54.560623, 9.858276e+04, 1.527316e+01
