track_id, year, month, day, hour, i, lon, lat, slp, wind, orog
5, 2020, 1, 11, 6, 638756, 112.148438, -23.480635, 9.929034e+04, 1.606150e+01, 0.000000e+00
5, 2020, 1, 11, 12, 638579, 111.093750, -24.132978, 9.933950e+04, 1.634824e+01, 0.000000e+00
5, 2020, 1, 11, 18, 638575, 110.390625, -24.132978, 9.927829e+04, 1.412063e+01, 0.000000e+00
5, 2020, 1, 12, 0, 638569, 110.214844, -24.624423, 9.944913e+04, 1.403195e+01, 0.000000e+00
5, 2020, 1, 12, 6, 638514, 109.511719, -25.613193, 9.948211e+04, 1.603860e+01, 0.000000e+00
5, 2020, 1, 12, 12, 638497, 109.160156, -26.276925, 9.957771e+04, 1.320000e+01, 0.000000e+00
5, 2020, 1, 12, 18, 637808, 108.281250, -27.111977, 9.965441e+04, 1.232164e+01, 0.000000e+00
5, 2020, 1, 13, 0, 637771, 107.929688, -27.784525, 9.981080e+04, 1.241426e+01, 0.000000e+00
5, 2020, 1, 13, 6, 637725, 107.753906, -28.291673, 9.986545e+04, 1.308711e+01, 0.000000e+00
5, 2020, 1, 13, 12, 637418, 108.457031, -28.631115, 1.000331e+05, 1.408943e+01, 0.000000e+00
6, 2020, 1, 7, 0, 579011, 64.687500, -18.997211, 1.003578e+05, 1.093541e+01, 0.000000e+00
6, 2020, 1, 7, 6, 579024, 65.390625, -18.681902, 1.005793e+05, 1.175696e+01, 0.000000e+00
6, 2020, 1, 7, 12, 578940, 66.093750, -18.681902, 1.004063e+05, 1.209853e+01, 0.000000e+00
6, 2020, 1, 7, 18, 578908, 66.796875, -19.313119, 1.006897e+05, 9.199861e+00, 0.000000e+00
6, 2020, 1, 8, 0, 578893, 66.269531, -19.788132, 1.004338e+05, 1.018544e+01, 0.000000e+00
6, 2020, 1, 8, 6, 578924, 65.390625, -19.313119, 1.004499e+05, 1.137314e+01, 0.000000e+00
6, 2020, 1, 8, 12, 579015, 65.039062, -18.681902, 1.000865e+05, 1.284630e+01, 0.000000e+00
6, 2020, 1, 8, 18, 579058, 64.511719, -17.896163, 1.000233e+05, 1.514438e+01, 0.000000e+00
6, 2020, 1, 9, 0, 579060, 65.039062, -17.739438, 9.945711e+04, 1.962793e+01, 0.000000e+00
6, 2020, 1, 9, 6, 579032, 65.039062, -18.367178, 9.939087e+04, 2.062505e+01, 0.000000e+00
6, 2020, 1, 9, 12, 579018, 64.160156, -18.839483, 9.913042e+04, 2.059962e+01, 0.000000e+00
6, 2020, 1, 9, 18, 578963, 63.984375, -19.629639, 9.910277e+04, 2.618839e+01, 0.000000e+00
6, 2020, 1, 10, 0, 578984, 62.226563, -19.629639, 9.866870e+04, 2.473787e+01, 0.000000e+00
6, 2020, 1, 10, 6, 579164, 61.171875, -19.313119, 9.861056e+04, 2.518832e+01, 0.000000e+00
6, 2020, 1, 10, 12, 579151, 60.468750, -19.629639, 9.826465e+04, 2.471198e+01, 0.000000e+00
6, 2020, 1, 10, 18, 579177, 59.589844, -19.471302, 9.785609e+04, 2.437959e+01, 0.000000e+00
6, 2020, 1, 11, 0, 579266, 58.886719, -19.155090, 9.730477e+04, 2.363616e+01, 0.000000e+00
6, 2020, 1, 11, 6, 579231, 58.359375, -18.997211, 9.678270e+04, 2.929095e+01, 0.000000e+00
6, 2020, 1, 11, 12, 579230, 58.183594, -19.155090, 9.592866e+04, 3.340446e+01, 0.000000e+00
6, 2020, 1, 11, 18, 579249, 57.832031, -19.155090, 9.503573e+04, 3.876371e+01, 0.000000e+00
6, 2020, 1, 12, 0, 579248, 57.656250, -19.313119, 9.430419e+04, 4.171130e+01, 0.000000e+00
6, 2020, 1, 12, 6, 579236, 57.304688, -19.629639, 9.501242e+04, 4.425426e+01, 0.000000e+00
6, 2020, 1, 12, 12, 578551, 56.601562, -19.946783, 9.510217e+04, 3.741779e+01, 0.000000e+00
6, 2020, 1, 12, 18, 578555, 55.898438, -19.946783, 9.493308e+04, 3.785791e+01, 0.000000e+00
6, 2020, 1, 13, 0, 579922, 55.371094, -19.788132, 9.354850e+04, 4.243475e+01, 0.000000e+00
6, 2020, 1, 13, 6, 579918, 54.667969, -19.788132, 9.324278e+04, 4.350840e+01, 0.000000e+00
6, 2020, 1, 13, 12, 579918, 54.667969, -19.788132, 9.347652e+04, 4.603649e+01, 0.000000e+00
6, 2020, 1, 13, 18, 579893, 53.964844, -20.105594, 9.288652e+04, 4.350490e+01, 0.000000e+00
6, 2020, 1, 14, 0, 579891, 53.437500, -20.264566, 9.316808e+04, 3.915025e+01, 0.000000e+00
6, 2020, 1, 14, 6, 579885, 52.910156, -20.423701, 9.228745e+04, 3.995705e+01, 0.000000e+00
6, 2020, 1, 14, 12, 579883, 52.382813, -20.583000, 9.237461e+04, 4.132775e+01, 0.000000e+00
6, 2020, 1, 14, 18, 579711, 52.031250, -20.902101, 9.189461e+04, 4.610621e+01, 0.000000e+00
6, 2020, 1, 15, 0, 579710, 51.855469, -21.061906, 9.160317e+04, 5.094518e+01, 0.000000e+00
6, 2020, 1, 15, 6, 579698, 51.855469, -21.702861, 9.187648e+04, 5.436295e+01, 0.000000e+00
6, 2020, 1, 15, 12, 579661, 52.207031, -22.346682, 9.178791e+04, 5.484637e+01, 0.000000e+00
6, 2020, 1, 15, 18, 578287, 52.734375, -22.831502, 9.199748e+04, 5.197270e+01, 0.000000e+00
6, 2020, 1, 16, 0, 578251, 53.085938, -23.806397, 9.186245e+04, 5.343288e+01, 0.000000e+00
6, 2020, 1, 16, 6, 578152, 53.789062, -24.788666, 9.173421e+04, 5.373632e+01, 0.000000e+00
6, 2020, 1, 16, 12, 578068, 54.492188, -26.110640, 9.220007e+04, 5.352401e+01, 0.000000e+00
6, 2020, 1, 16, 18, 577686, 55.722656, -27.279731, 9.185125e+04, 5.220867e+01, 0.000000e+00
6, 2020, 1, 17, 0, 577558, 57.128906, -28.631115, 9.270259e+04, 4.636559e+01, 0.000000e+00
6, 2020, 1, 17, 6, 555579, 58.710938, -30.518367, 9.341994e+04, 4.662333e+01, 0.000000e+00
6, 2020, 1, 17, 12, 555143, 60.820312, -33.331442, 9.423686e+04, 4.388871e+01, 0.000000e+00
6, 2020, 1, 17, 18, 550876, 62.578125, -36.982065, 9.498488e+04, 4.040651e+01, 0.000000e+00
6, 2020, 1, 18, 0, 550375, 64.335938, -40.033240, 9.627398e+04, 3.323248e+01, 0.000000e+00
6, 2020, 1, 18, 6, 550385, 64.863281, -39.838644, 9.683945e+04, 3.205775e+01, 0.000000e+00
6, 2020, 1, 18, 12, 553010, 67.324219, -39.838644, 9.716810e+04, 2.920883e+01, 0.000000e+00
6, 2020, 1, 18, 18, 547562, 69.082031, -40.228392, 9.772409e+04, 2.722298e+01, 0.000000e+00
6, 2020, 1, 19, 0, 547544, 70.664062, -40.424109, 9.817791e+04, 2.563328e+01, 0.000000e+00
7, 2020, 1, 14, 6, 644752, 148.359375, -19.946783, 1.006236e+05, 1.040644e+01, 6.688601e+00
7, 2020, 1, 14, 12, 644790, 147.832031, -18.839483, 1.006542e+05, 1.372275e+01, 0.000000e+00
7, 2020, 1, 14, 18, 644799, 147.656250, -18.367178, 1.004849e+05, 1.479877e+01, 0.000000e+00
7, 2020, 1, 15, 0, 646240, 146.953125, -17.426395, 1.003077e+05, 1.698957e+01, 0.000000e+00
7, 2020, 1, 15, 6, 646342, 146.425781, -16.334890, 1.001894e+05, 1.476109e+01, 0.000000e+00
7, 2020, 1, 16, 0, 646754, 143.964844, -14.785991, 1.005826e+05, 9.496228e+00, 2.386395e+01
7, 2020, 1, 16, 18, 652290, 140.449219, -14.169580, 1.003984e+05, 1.076238e+01, 0.000000e+00
7, 2020, 1, 17, 0, 651630, 138.339844, -14.169580, 1.004691e+05, 1.474993e+01, 0.000000e+00
7, 2020, 1, 17, 6, 651737, 138.339844, -13.248069, 1.000522e+05, 1.802423e+01, 0.000000e+00
7, 2020, 1, 17, 12, 651731, 138.515625, -13.401405, 1.001541e+05, 1.628284e+01, 0.000000e+00
