,track_id, year, month, day, hour, i, j, lon, lat, slp, zs, wind10
147161,5986,2020,7,7,12,1028,311,257.0,12.25,100663.9,58.36919,11.90882
147162,5986,2020,7,7,18,1025,311,256.25,12.25,100702.1,62.24799,12.62791
147163,5986,2020,7,8,0,1020,308,255.0,13.0,100549.6,48.32312,13.38083
147164,5986,2020,7,8,6,1018,304,254.5,14.0,100637.4,56.39932,14.27732
147165,5986,2020,7,8,12,1015,301,253.75,14.75,100392.2,34.90619,15.0291
147166,5986,2020,7,8,18,1011,299,252.75,15.25,100464.1,40.77153,15.14917
147167,5986,2020,7,9,0,1007,297,251.75,15.75,100167.4,14.13497,15.87746
147168,5986,2020,7,9,6,1005,293,251.25,16.75,100191.1,16.51137,16.45994
147169,5986,2020,7,9,12,1001,292,250.25,17.0,99753.81,-20.89864,20.20132
147170,5986,2020,7,9,18,998,290,249.5,17.5,99783.44,-19.38471,20.46258
147171,5986,2020,7,10,0,994,287,248.5,18.25,99453.69,-49.51142,19.67353
147172,5986,2020,7,10,6,990,285,247.5,18.75,99534.62,-40.04085,20.37154
147173,5986,2020,7,10,12,985,283,246.25,19.25,99233.0,-66.52411,21.90657
147174,5986,2020,7,10,18,980,282,245.0,19.5,99243.75,-65.3387,23.1259
147175,5986,2020,7,11,0,975,280,243.75,20.0,99225.75,-69.03311,21.17943
147176,5986,2020,7,11,6,970,279,242.5,20.25,99444.75,-50.42845,20.13607
147177,5986,2020,7,11,12,963,278,240.75,20.5,99395.31,-52.61293,20.58154
147178,5986,2020,7,11,18,958,278,239.5,20.5,99688.69,-29.58755,19.7603
147179,5986,2020,7,12,0,953,278,238.25,20.5,99751.94,-22.54914,18.00592
147180,5986,2020,7,12,6,949,278,237.25,20.5,100113.8,8.103975,17.19494
147181,5986,2020,7,12,12,944,278,236.0,20.5,100052.7,4.028868,17.30811
147182,5986,2020,7,12,18,940,278,235.0,20.5,100256.1,21.46232,16.39357
147183,5986,2020,7,13,0,936,278,234.0,20.5,100225.3,19.53687,14.78117
147184,5986,2020,7,13,6,931,277,232.75,20.75,100524.2,44.9832,14.22444
147185,5986,2020,7,13,12,926,276,231.5,21.0,100475.8,41.07097,13.39735
147186,5986,2020,7,13,18,922,275,230.5,21.25,100811.1,70.65813,13.27022
147187,5986,2020,7,14,0,917,274,229.25,21.5,100760.4,66.11823,12.96944
147188,5986,2020,7,14,6,912,273,228.0,21.75,101007.9,87.32387,13.00432
147189,5987,2020,7,13,18,635,499,158.75,-34.75,99715.31,-25.04778,18.48906
147190,5987,2020,7,14,6,630,493,157.5,-33.25,98592.88,-121.6211,21.50558
147191,5987,2020,7,14,12,636,492,159.0,-33.0,98495.19,-127.9457,19.50243
147192,5987,2020,7,14,18,643,493,160.75,-33.25,98435.62,-134.0594,19.15118
147193,5987,2020,7,15,0,649,494,162.25,-33.5,98600.62,-119.6235,18.45381
147194,5987,2020,7,15,6,652,497,163.0,-34.25,98486.62,-129.6073,17.82231
147195,5987,2020,7,15,18,652,500,163.0,-35.0,98590.44,-119.6646,15.48529
147196,5987,2020,7,16,0,651,500,162.75,-35.0,98810.44,-101.4681,17.10715
147197,5987,2020,7,16,6,650,498,162.5,-34.5,98816.44,-101.4073,16.45174
147198,5987,2020,7,16,12,649,495,162.25,-33.75,99012.75,-84.18342,16.8256
147199,5987,2020,7,16,18,651,492,162.75,-33.0,99074.75,-78.77902,15.93828
147200,5987,2020,7,17,0,657,490,164.25,-32.5,99395.5,-51.68121,14.68869
147201,5987,2020,7,17,6,662,491,165.5,-32.75,99430.94,-48.34442,14.22131
147202,5987,2020,7,17,12,665,491,166.25,-32.75,99625.81,-31.85674,13.67683
147203,5988,2020,7,20,0,928,292,232.0,17.0,100853.5,75.23612,10.21552
147204,5988,2020,7,21,0,956,304,239.0,14.0,100703.0,61.38546,13.98477
147205,5988,2020,7,21,6,952,306,238.0,13.5,100833.8,72.18121,13.27747
147206,5988,2020,7,21,12,946,306,236.5,13.5,100650.7,56.95679,13.70759
147207,5988,2020,7,21,18,940,310,235.0,12.5,100747.3,65.58598,13.92669
147208,5988,2020,7,22,0,934,311,233.5,12.25,100464.3,40.52426,13.85752
147209,5988,2020,7,22,6,930,312,232.5,12.0,100551.9,48.02457,14.59214
147210,5988,2020,7,22,12,924,312,231.0,12.0,100227.2,19.5137,16.9914
147211,5988,2020,7,22,18,918,311,229.5,12.25,100272.0,24.63725,19.75533
147212,5988,2020,7,23,0,912,310,228.0,12.5,100152.1,12.93084,18.46755
147213,5988,2020,7,23,6,906,308,226.5,13.0,100248.8,20.54464,19.73603
147214,5988,2020,7,23,12,900,307,225.0,13.25,99879.5,-10.62572,19.11915
147215,5988,2020,7,23,18,894,305,223.5,13.75,100011.9,-1.276997,20.53807
147216,5988,2020,7,24,0,888,302,222.0,14.5,99735.81,-23.53665,20.93549
147217,5988,2020,7,24,6,882,299,220.5,15.25,99756.25,-20.71746,21.34351
147218,5988,2020,7,24,12,875,296,218.75,16.0,99717.88,-26.7381,23.0772
147219,5988,2020,7,24,18,869,293,217.25,16.75,99819.62,-16.79289,22.21935
147220,5988,2020,7,25,0,863,290,215.75,17.5,99801.44,-17.66851,21.30716
147221,5988,2020,7,25,6,856,288,214.0,18.0,99968.69,-4.303644,22.6615
147222,5988,2020,7,25,12,850,286,212.5,18.5,100044.6,2.625271,21.04348
147223,5988,2020,7,25,18,843,283,210.75,19.25,100166.5,14.4632,20.77516
147224,5988,2020,7,26,0,837,281,209.25,19.75,100083.7,7.404404,19.92389
147225,5988,2020,7,26,6,831,280,207.75,20.0,100453.5,38.35491,19.30193
147226,5988,2020,7,26,12,826,279,206.5,20.25,100372.9,32.16185,19.42593
147227,5988,2020,7,26,18,819,276,204.75,21.0,100563.2,50.12463,20.51558
147228,5988,2020,7,27,0,813,273,203.25,21.75,100716.8,63.9745,18.6106
147229,5988,2020,7,27,6,807,271,201.75,22.25,100780.2,68.20567,19.6965
147230,5988,2020,7,27,12,800,270,200.0,22.5,100726.5,63.64599,17.13108
147231,5988,2020,7,27,18,794,268,198.5,23.0,101019.2,88.78217,17.74179
147232,5988,2020,7,28,0,787,268,196.75,23.0,101123.9,98.47851,17.43158
147233,5989,2020,7,23,12,1080,258,270.0,25.5,100912.2,80.41658,10.61424
147234,5989,2020,7,23,18,1079,255,269.75,26.25,100786.4,69.98956,13.04281
147235,5989,2020,7,24,0,1075,254,268.75,26.5,100643.1,56.94245,12.05339
147236,5989,2020,7,24,6,1069,253,267.25,26.75,100763.0,67.20303,12.53454
147237,5989,2020,7,24,12,1067,252,266.75,27.0,100506.9,44.36281,13.81666
147238,5989,2020,7,24,18,1066,252,266.5,27.0,100372.4,31.52515,16.98999
147239,5989,2020,7,25,0,1062,252,265.5,27.0,99907.44,-8.277586,17.13768
147240,5989,2020,7,25,6,1059,251,264.75,27.25,99763.44,-22.12984,20.93646
147241,5989,2020,7,25,12,1056,251,264.0,27.25,99236.62,-67.20143,24.24194
147242,5989,2020,7,25,18,1053,252,263.25,27.0,99006.25,-92.60866,25.08762
147243,5989,2020,7,26,0,1050,253,262.5,26.75,99148.19,-74.24697,20.94052
147244,5989,2020,7,26,6,1046,253,261.5,26.75,99555.0,-41.16853,17.743
147245,5989,2020,7,26,12,1043,255,260.75,26.25,99939.88,-4.306033,14.54722
147246,5989,2020,7,26,18,1044,259,261.0,25.25,100624.9,53.99823,10.98501
147247,5990,2020,7,29,6,1198,299,299.5,15.25,100669.0,59.03168,15.22545
147248,5990,2020,7,29,12,1190,295,297.5,16.25,100672.3,59.38077,15.10974
147249,5990,2020,7,29,18,1183,294,295.75,16.5,100539.6,47.61795,14.28513
147250,5990,2020,7,30,0,1176,296,294.0,16.0,100580.6,50.99649,14.30785
147251,5990,2020,7,30,6,1171,293,292.75,16.75,100525.8,46.57922,15.09086
147252,5990,2020,7,30,12,1167,288,291.75,18.0,100530.8,46.58828,19.41508
147253,5990,2020,7,30,18,1160,282,290.0,19.5,100059.9,4.809943,23.13423
147254,5990,2020,7,31,0,1155,280,288.75,20.0,100507.2,44.50576,22.98481
147255,5990,2020,7,31,6,1148,278,287.0,20.5,100135.5,8.884106,23.58211
147256,5990,2020,7,31,12,1143,274,285.75,21.5,100198.2,17.80763,22.00953
147257,5990,2020,7,31,18,1140,272,285.0,22.0,100280.8,25.42646,21.12344
147258,5990,2020,8,1,0,1137,269,284.25,22.75,100064.7,3.532747,21.26599
147259,5990,2020,8,1,6,1132,267,283.0,23.25,100036.6,1.246337,20.41052
147260,5990,2020,8,1,12,1129,263,282.25,24.25,100276.8,23.76999,19.86677
147261,5990,2020,8,1,18,1126,261,281.5,24.75,100386.1,32.00457,18.4232
147262,5990,2020,8,2,0,1125,259,281.25,25.25,100302.1,24.81668,18.29987
147263,5990,2020,8,2,6,1123,257,280.75,25.75,100300.8,26.69485,17.62833
147264,5990,2020,8,2,12,1122,254,280.5,26.5,100403.2,36.29445,16.04851
147265,5990,2020,8,2,18,1120,251,280.0,27.25,100482.2,41.4446,16.12971
147266,5990,2020,8,3,0,1122,248,280.5,28.0,100147.4,11.21399,20.00381
147267,5990,2020,8,3,6,1120,243,280.0,29.25,99984.0,-1.908528,21.91687
147268,5990,2020,8,3,12,1120,240,280.0,30.0,99902.62,-8.222363,21.49143
147269,5990,2020,8,3,18,1122,235,280.5,31.25,99911.19,-11.07799,21.60838
147270,5990,2020,8,4,0,1124,228,281.0,33.0,99619.56,-32.65477,24.95583
147271,5990,2020,8,4,6,1128,220,282.0,35.0,99709.38,-23.57408,22.70162
147272,5990,2020,8,4,12,1134,209,283.5,37.75,99817.0,-16.47792,23.7491
147273,5990,2020,8,4,18,1142,198,285.5,40.5,99577.38,-36.95607,22.73894
147274,5990,2020,8,5,0,1149,185,287.25,43.75,99884.0,-9.696737,17.00348
147275,5991,2020,7,29,18,473,292,118.25,17.0,100291.4,25.96912,12.26677
147276,5991,2020,7,30,0,469,294,117.25,16.5,100359.8,32.04899,10.76019
147277,5991,2020,7,30,18,458,293,114.5,16.75,99980.06,-1.815948,8.486626
147278,5991,2020,7,31,0,455,291,113.75,17.25,100006.5,0.7493947,9.251937
147279,5991,2020,7,31,6,449,291,112.25,17.25,99846.12,-13.18521,11.06964
147280,5991,2020,7,31,12,448,290,112.0,17.5,99689.19,-26.94262,9.670401
147281,5991,2020,7,31,18,443,295,110.75,16.25,99616.5,-33.35284,13.78648
147282,5991,2020,8,1,0,434,284,108.5,19.0,99571.69,-37.34391,14.26158
147283,5991,2020,8,1,6,432,287,108.0,18.25,99283.12,-62.26029,16.14768
147284,5991,2020,8,1,12,431,283,107.75,19.25,99293.31,-61.57659,14.2087
147285,5991,2020,8,1,18,429,282,107.25,19.5,99309.06,-60.19726,15.08974
147286,5991,2020,8,2,0,427,284,106.75,19.0,99240.31,-66.39127,15.97826
147287,5991,2020,8,2,6,424,281,106.0,19.75,99435.56,-48.70015,14.97624
147288,5991,2020,8,2,12,421,284,105.25,19.0,99547.19,-39.55927,11.43515
147289,5991,2020,8,2,18,407,282,101.75,19.5,99717.25,-26.07578,4.025651
147290,5992,2020,8,1,6,509,277,127.25,20.75,100592.1,52.24022,13.21276
147291,5992,2020,8,1,12,506,275,126.5,21.25,100579.8,51.31841,13.84225
147292,5992,2020,8,1,18,504,273,126.0,21.75,100421.1,36.98673,14.44432
147293,5992,2020,8,2,0,501,269,125.25,22.75,100256.6,22.51036,16.21645
147294,5992,2020,8,2,6,498,267,124.5,23.25,99960.06,-3.631349,17.00106
147295,5992,2020,8,2,12,497,266,124.25,23.5,99717.94,-24.88037,18.85128
147296,5992,2020,8,2,18,495,263,123.75,24.25,99512.25,-42.72971,19.9159
147297,5992,2020,8,3,0,493,260,123.25,25.0,99425.12,-51.09487,21.30014
147298,5992,2020,8,3,6,490,256,122.5,26.0,99312.0,-60.12718,23.18843
147299,5992,2020,8,3,12,486,253,121.5,26.75,99293.62,-61.42063,21.13178
147300,5992,2020,8,3,18,484,248,121.0,28.0,99360.44,-55.05097,21.56078
147301,5992,2020,8,4,0,483,245,120.75,28.75,99865.81,-12.34386,17.05341
147302,5992,2020,8,4,6,483,240,120.75,30.0,99739.38,-24.04554,17.84203
147303,5992,2020,8,4,12,481,236,120.25,31.0,99827.0,-15.17823,16.42344
147304,5992,2020,8,4,18,481,231,120.25,32.25,100010.6,0.9644176,16.52609
147305,5992,2020,8,5,0,484,224,121.0,34.0,100056.5,4.701835,15.69019
147306,5992,2020,8,5,6,486,219,121.5,35.25,100074.9,6.365077,13.28348
147307,5992,2020,8,5,12,491,215,122.75,36.25,100110.1,9.478529,15.10688
147308,5992,2020,8,6,0,517,202,129.25,39.5,99649.75,-30.34451,17.39112
147309,5992,2020,8,6,6,527,196,131.75,41.0,99024.19,-84.71067,18.73712
147310,5993,2020,8,7,6,502,299,125.5,15.25,100475.6,42.16067,11.97947
147311,5993,2020,8,7,18,505,298,126.25,15.5,100317.6,28.22932,13.52516
147312,5993,2020,8,8,18,505,274,126.25,21.5,100115.7,10.61138,17.74047
147313,5993,2020,8,9,6,506,258,126.5,25.5,99969.69,-3.126991,18.18488
147314,5993,2020,8,9,12,505,250,126.25,27.5,99993.5,-0.9385353,17.68163
147315,5993,2020,8,9,18,506,241,126.5,29.75,99891.81,-9.584049,16.28607
147316,5993,2020,8,10,0,510,231,127.5,32.25,100043.1,3.471028,17.57036
147317,5993,2020,8,10,12,520,211,130.0,37.25,100079.8,7.072661,16.02971
147318,5993,2020,8,10,18,528,199,132.0,40.25,99924.75,-6.860426,16.63661
147319,5993,2020,8,11,0,542,190,135.5,42.5,99924.0,-7.026073,14.77054
147320,5993,2020,8,11,6,558,181,139.5,44.75,99754.25,-21.17817,17.23986
147321,5993,2020,8,11,12,576,177,144.0,45.75,99910.56,-7.874219,12.5953
147322,5993,2020,8,11,18,597,171,149.25,47.25,99629.0,-31.60439,12.35835
147323,5994,2020,8,9,6,1027,297,256.75,15.75,100977.4,85.80012,12.96213
147324,5994,2020,8,9,12,1022,293,255.5,16.75,100724.8,63.76585,14.65048
147325,5994,2020,8,9,18,1016,293,254.0,16.75,100699.3,61.79719,15.32372
147326,5994,2020,8,10,0,1012,290,253.0,17.5,100481.1,42.10507,15.35671
147327,5994,2020,8,10,6,1008,287,252.0,18.25,100590.4,51.80818,17.57843
147328,5994,2020,8,10,12,1002,284,250.5,19.0,100259.2,22.51609,16.64582
147329,5994,2020,8,10,18,997,282,249.25,19.5,100294.8,25.6829,18.39148
147330,5994,2020,8,11,0,994,281,248.5,19.75,99908.5,-9.268682,17.3889
147331,5994,2020,8,11,6,990,279,247.5,20.25,99990.0,-1.30049,17.21511
147332,5994,2020,8,11,12,985,276,246.25,21.0,99737.81,-23.0628,17.55965
147333,5994,2020,8,11,18,980,274,245.0,21.5,100081.2,7.921604,17.36439
147334,5994,2020,8,12,0,976,271,244.0,22.25,99979.19,-2.962538,14.80643
147335,5994,2020,8,12,6,972,270,243.0,22.5,100331.0,28.48775,14.3216
147336,5994,2020,8,12,12,967,268,241.75,23.0,100250.1,21.1268,13.92724
147337,5994,2020,8,12,18,964,267,241.0,23.25,100582.8,50.44796,13.06271
147338,5994,2020,8,13,0,961,264,240.25,24.0,100503.2,43.6831,12.93687
147339,5994,2020,8,13,6,959,261,239.75,24.75,100835.8,72.23695,10.84305
147340,5994,2020,8,13,12,958,259,239.5,25.25,100827.5,71.52123,10.79195
147341,5995,2020,8,15,12,1075,327,268.75,8.25,100634.2,55.8971,13.10871
147342,5995,2020,8,16,12,1056,313,264.0,11.75,100653.2,57.44337,13.5847
147343,5995,2020,8,16,18,1049,313,262.25,11.75,100719.6,63.47372,15.44937
147344,5995,2020,8,17,0,1040,310,260.0,12.5,100210.3,18.78989,17.41777
147345,5995,2020,8,17,6,1034,308,258.5,13.0,100377.1,33.07025,18.01148
147346,5995,2020,8,17,12,1030,304,257.5,14.0,100069.8,4.949609,19.77697
147347,5995,2020,8,17,18,1023,300,255.75,15.0,100125.9,10.22354,19.31457
147348,5995,2020,8,18,0,1018,296,254.5,16.0,99622.81,-34.04848,20.48091
147349,5995,2020,8,18,6,1013,292,253.25,17.0,99562.0,-37.43151,21.99906
147350,5995,2020,8,18,12,1010,290,252.5,17.5,98963.31,-91.71126,25.02495
147351,5995,2020,8,18,18,1006,287,251.5,18.25,99082.44,-82.5692,24.91275
147352,5995,2020,8,19,0,1004,283,251.0,19.25,99020.38,-85.32468,23.93768
147353,5995,2020,8,19,6,1003,281,250.75,19.75,99270.12,-66.3294,23.26145
147354,5995,2020,8,19,12,1002,277,250.5,20.75,98892.38,-99.32706,23.66654
147355,5995,2020,8,19,18,1000,275,250.0,21.25,99058.0,-82.58832,24.5414
147356,5995,2020,8,20,0,999,273,249.75,21.75,98882.38,-96.6759,21.15302
147357,5995,2020,8,20,6,998,271,249.5,22.25,99219.69,-68.50058,22.90476
147358,5995,2020,8,20,12,995,268,248.75,23.0,99226.44,-68.23721,20.05145
147359,5995,2020,8,20,18,992,267,248.0,23.25,99406.62,-53.66674,21.17442
147360,5995,2020,8,21,0,988,265,247.0,23.75,99345.81,-56.99678,19.25308
147361,5995,2020,8,21,6,984,263,246.0,24.25,99612.81,-33.2913,17.58865
147362,5995,2020,8,21,12,982,261,245.5,24.75,99803.62,-19.44238,17.00527
147363,5995,2020,8,21,18,979,259,244.75,25.25,100182.9,15.20371,15.43937
147364,5995,2020,8,22,0,975,254,243.75,26.5,100300.2,25.84655,13.50982
147365,5996,2020,8,21,6,488,279,122.0,20.25,100596.1,52.0298,12.40835
147366,5996,2020,8,21,18,491,271,122.75,22.25,100463.1,41.09566,13.60458
147367,5996,2020,8,22,0,492,267,123.0,23.25,100300.9,27.68141,15.40526
147368,5996,2020,8,22,6,495,261,123.75,24.75,99936.94,-8.217061,18.00928
147369,5996,2020,8,22,12,493,260,123.25,25.0,100112.8,9.288592,16.97558
147370,5996,2020,8,22,18,493,257,123.25,25.75,99910.12,-7.722907,16.09701
147371,5996,2020,8,23,0,496,256,124.0,26.0,99667.06,-28.79197,17.76459
147372,5996,2020,8,23,6,499,253,124.75,26.75,99435.06,-49.38121,18.23081
147373,5996,2020,8,23,12,501,252,125.25,27.0,98998.25,-88.90521,20.00352
147374,5996,2020,8,23,18,502,251,125.5,27.25,98719.38,-112.8466,20.61431
147375,5996,2020,8,24,0,505,250,126.25,27.5,98431.62,-137.6801,21.07418
147376,5996,2020,8,24,6,506,249,126.5,27.75,97986.88,-177.5679,24.63012
147377,5996,2020,8,24,12,506,247,126.5,28.25,97880.5,-185.0969,25.33902
147378,5996,2020,8,24,18,505,245,126.25,28.75,97551.56,-214.7757,25.06933
147379,5996,2020,8,25,0,504,243,126.0,29.25,97624.62,-211.3484,25.95131
147380,5996,2020,8,25,6,502,241,125.5,29.75,97204.69,-250.5543,26.69781
147381,5996,2020,8,25,12,500,239,125.0,30.25,96883.0,-272.2246,26.78381
147382,5996,2020,8,25,18,499,236,124.75,31.0,96743.88,-289.2234,27.4483
147383,5996,2020,8,26,0,498,231,124.5,32.25,96865.75,-276.952,25.88364
147384,5996,2020,8,26,6,498,226,124.5,33.5,96672.25,-294.5677,26.58529
147385,5996,2020,8,26,12,497,221,124.25,34.75,96912.94,-273.2694,27.13635
147386,5996,2020,8,26,18,498,212,124.5,37.0,97190.06,-249.0264,27.87947
147387,5996,2020,8,27,0,499,204,124.75,39.0,98071.56,-170.2283,17.11514
147388,5996,2020,8,27,6,504,191,126.0,42.25,99124.0,-76.24265,8.560719
147389,5996,2020,8,27,12,507,182,126.75,44.5,99535.81,-39.95666,8.430054
147390,5997,2020,8,22,6,1099,284,274.75,19.0,100819.9,72.44043,12.63778
147391,5997,2020,8,22,12,1098,280,274.5,20.0,100638.1,56.45984,12.83873
147392,5997,2020,8,23,6,1093,268,273.25,23.0,100725.3,63.70492,14.47402
147393,5997,2020,8,23,12,1092,264,273.0,24.0,100611.0,54.39244,15.84208
147394,5997,2020,8,23,18,1091,259,272.75,25.25,100474.6,40.95057,19.59116
147395,5997,2020,8,24,12,1086,248,271.5,28.0,100804.2,71.28687,13.80246
147396,5997,2020,8,25,0,1107,272,276.75,22.0,100105.4,9.204574,21.47019
147397,5997,2020,8,25,6,1100,269,275.0,22.75,99867.94,-12.3025,20.71809
147398,5997,2020,8,25,12,1096,266,274.0,23.5,99553.25,-41.36327,24.37052
147399,5997,2020,8,25,18,1090,264,272.5,24.0,99267.88,-64.92426,24.87482
147400,5997,2020,8,26,0,1085,261,271.25,24.75,98891.25,-100.4102,23.69638
147401,5997,2020,8,26,6,1079,258,269.75,25.5,98922.38,-95.51057,22.67837
147402,5997,2020,8,26,12,1074,254,268.5,26.5,98482.69,-131.7812,24.94295
147403,5997,2020,8,26,18,1070,251,267.5,27.25,98448.31,-141.2538,28.14763
147404,5997,2020,8,27,0,1068,247,267.0,28.25,97824.06,-192.5398,27.30614
147405,5997,2020,8,27,6,1066,242,266.5,29.5,97999.0,-182.0785,26.82038
147406,5997,2020,8,27,12,1068,235,267.0,31.25,98196.31,-167.7472,19.62505
147407,5997,2020,8,27,18,1069,229,267.25,32.75,99207.81,-67.94125,15.24724
147408,5997,2020,8,28,0,1070,223,267.5,34.25,99609.75,-34.24146,10.83123
147409,5997,2020,8,28,6,1072,219,268.0,35.25,99971.94,-2.012107,9.353391
147410,5997,2020,8,28,12,1076,215,269.0,36.25,100224.4,19.06947,9.144381
147411,5997,2020,8,28,18,1080,213,270.0,36.75,100419.0,35.84034,7.834984
147412,5998,2020,8,22,12,1179,287,294.75,18.25,100799.8,70.3997,15.15234
147413,5998,2020,8,23,0,1164,288,291.0,18.0,100733.8,64.41649,16.59377
147414,5998,2020,8,23,6,1159,287,289.75,18.25,100584.8,48.92409,19.1906
147415,5998,2020,8,23,12,1152,281,288.0,19.75,100534.5,47.24412,16.94397
147416,5998,2020,8,23,18,1143,281,285.75,19.75,100183.1,16.82977,19.69536
147417,5998,2020,8,24,0,1136,279,284.0,20.25,100267.4,20.22002,19.57547
147418,5998,2020,8,24,6,1127,276,281.75,21.0,100405.6,35.25062,18.65291
147419,5998,2020,8,24,12,1120,275,280.0,21.25,100414.5,37.11256,18.28574
147420,5998,2020,8,24,18,1114,273,278.5,21.75,100365.3,32.82882,19.81923
147421,5998,2020,8,25,0,1107,272,276.75,22.0,100105.4,9.204574,21.47019
147422,5999,2020,8,25,12,1009,297,252.25,15.75,100378.8,32.89769,16.05153
147423,5999,2020,8,25,18,1013,295,253.25,16.25,100319.1,26.98451,17.49175
147424,5999,2020,8,26,0,1015,292,253.75,17.0,100282.5,25.34155,16.03249
147425,5999,2020,8,26,6,1016,290,254.0,17.5,100430.5,38.17953,15.47075
147426,5999,2020,8,26,12,1016,290,254.0,17.5,100333.9,29.54656,15.08057
147427,5999,2020,8,26,18,1016,290,254.0,17.5,100378.3,33.45316,16.97518
147428,5999,2020,8,27,0,1017,288,254.25,18.0,100098.6,8.683467,18.20522
147429,5999,2020,8,27,6,1017,287,254.25,18.25,100317.5,28.15337,18.29087
147430,5999,2020,8,27,12,1018,285,254.5,18.75,100223.8,19.59991,18.27351
147431,5999,2020,8,27,18,1018,283,254.5,19.25,100422.8,38.68464,16.59877
147432,6000,2020,8,26,0,971,300,242.75,15.0,100433.5,38.313,14.27033
147433,6000,2020,8,26,6,973,299,243.25,15.25,100607.4,53.68667,16.09419
147434,6000,2020,8,26,18,975,298,243.75,15.5,100371.1,32.48476,18.36879
147435,6000,2020,8,27,0,975,295,243.75,16.25,100191.3,16.59631,16.42391
147436,6000,2020,8,27,6,976,294,244.0,16.5,100399.5,35.18701,15.2002
147437,6000,2020,8,27,12,976,293,244.0,16.75,100191.8,16.60552,15.17476
147438,6000,2020,8,27,18,978,292,244.5,17.0,100342.1,30.27485,15.73689
147439,6000,2020,8,28,0,979,291,244.75,17.25,100227.5,20.1036,14.58002
147440,6000,2020,8,28,6,981,288,245.25,18.0,100457.9,40.67393,14.85293
147441,6000,2020,8,28,12,981,286,245.25,18.5,100469.4,41.63573,13.16494
147442,6000,2020,8,28,18,981,285,245.25,18.75,100675.2,59.82097,14.10925
147443,6000,2020,8,29,0,981,284,245.25,19.0,100525.1,46.70029,12.23935
147444,6000,2020,8,29,6,982,283,245.5,19.25,100690.4,61.25048,14.39419
147445,6000,2020,8,29,12,983,280,245.75,20.0,100506.7,44.39746,13.55287
147446,6000,2020,8,30,6,985,272,246.25,22.0,100882.4,77.74313,9.848568
147447,6001,2020,8,28,0,522,290,130.5,17.5,100203.0,18.10309,12.29712
147448,6001,2020,8,28,6,521,295,130.25,16.25,99690.19,-26.77001,17.56912
147449,6001,2020,8,28,12,521,292,130.25,17.0,99819.94,-15.5763,16.86373
147450,6001,2020,8,28,18,521,295,130.25,16.25,99348.0,-56.69279,19.80141
147451,6001,2020,8,29,0,520,293,130.0,16.75,99703.81,-25.75129,18.59544
147452,6001,2020,8,29,6,519,294,129.75,16.5,99203.12,-69.4325,19.63723
147453,6001,2020,8,29,12,515,293,128.75,16.75,99260.94,-64.2162,17.54042
147454,6001,2020,8,29,18,516,291,129.0,17.25,98813.06,-103.5578,19.37141
147455,6001,2020,8,30,0,515,289,128.75,17.75,98818.56,-103.3918,18.45796
147456,6001,2020,8,30,6,516,286,129.0,18.5,98359.94,-143.8292,19.479
147457,6001,2020,8,30,12,515,281,128.75,19.75,98130.19,-164.0278,22.33043
147458,6001,2020,8,30,18,514,275,128.5,21.25,97678.19,-204.9252,22.63414
147459,6001,2020,8,31,0,512,270,128.0,22.5,97583.69,-212.0741,24.72654
147460,6001,2020,8,31,6,511,264,127.75,24.0,97234.06,-243.0462,25.8184
147461,6001,2020,8,31,12,508,260,127.0,25.0,96926.56,-271.9443,26.12226
147462,6001,2020,8,31,18,506,255,126.5,26.25,96720.5,-289.9811,26.68981
147463,6001,2020,9,1,0,505,252,126.25,27.0,96715.0,-291.5408,27.75444
147464,6001,2020,9,1,6,505,248,126.25,28.0,96328.56,-323.6035,28.63375
147465,6001,2020,9,1,12,505,246,126.25,28.5,96103.75,-343.4305,29.67684
147466,6001,2020,9,1,18,506,242,126.5,29.5,95837.0,-370.3439,29.1177
147467,6001,2020,9,2,0,507,238,126.75,30.5,96171.31,-337.365,28.7438
147468,6001,2020,9,2,6,508,233,127.0,31.75,95979.88,-357.7325,27.85399
147469,6001,2020,9,2,12,512,228,128.0,33.0,95873.19,-364.8214,28.69087
147470,6001,2020,9,2,18,516,219,129.0,35.25,96214.94,-331.4224,29.15514
147471,6001,2020,9,3,0,518,205,129.5,38.75,96664.06,-297.0124,26.17031
147472,6001,2020,9,3,6,519,193,129.75,41.75,97287.0,-239.7181,23.74792
147473,6001,2020,9,3,12,508,179,127.0,45.25,97392.0,-228.6844,13.79897
147474,6001,2020,9,3,18,502,172,125.5,47.0,97269.69,-236.962,13.13695
147475,6001,2020,9,4,0,497,168,124.25,48.0,97385.94,-227.5082,13.46295
147476,6001,2020,9,4,6,493,166,123.25,48.5,97810.69,-188.1498,11.44524
147477,6001,2020,9,4,12,491,165,122.75,48.75,98195.88,-153.8752,10.04639
147478,6001,2020,9,4,18,495,164,123.75,49.0,98650.88,-114.7564,9.606652
147479,6001,2020,9,5,0,498,159,124.5,50.25,99023.0,-83.60074,8.025736
147480,6001,2020,9,5,6,500,154,125.0,51.5,99494.38,-42.94048,6.960156
147481,6001,2020,9,5,12,504,150,126.0,52.5,99901.06,-8.763379,4.750059
147482,6002,2020,8,31,6,584,268,146.0,23.0,100538.8,47.52467,15.02604
147483,6002,2020,8,31,12,585,266,146.25,23.5,100599.1,52.80087,13.12075
147484,6002,2020,8,31,18,582,268,145.5,23.0,100267.8,23.7676,14.71994
147485,6002,2020,9,1,0,579,269,144.75,22.75,100374.5,33.03867,16.93944
